id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_division,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_division,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
242480041,2004,2,regular,2004-09-04T16:00:00.000Z,false,true,false,35129,,,41,Connecticut,Big East,fbs,52,7,7,28,10,,,,93,Murray State,OVC,fcs,14,7,7,0,0,,,,,,
242480218,2004,2,regular,2004-09-04T16:00:00.000Z,,false,false,0,3730,Franklin Field,218,Temple,Big East,fbs,14,0,0,7,7,,1378,1331,258,Virginia,ACC,fbs,44,17,13,7,7,,1681,1728,,,
242480201,2004,2,regular,2004-09-04T16:00:00.000Z,,false,false,0,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,fbs,40,7,17,13,3,,1999,1999,189,Bowling Green,Mid-American,fbs,24,7,3,0,14,,1596,1596,,,
242480238,2004,2,regular,2004-09-04T16:30:00.000Z,,false,true,0,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,fbs,6,0,6,0,0,,1321,1270,2579,South Carolina,SEC,fbs,31,14,3,7,7,,1453,1504,,,
242480107,2004,2,regular,2004-09-04T16:30:00.000Z,false,false,false,,3722,Fitton Field,107,Holy Cross,Patriot,fcs,7,0,0,0,7,,,,2184,Duquesne,Metro Atlantic Athletic,fcs,31,3,21,7,0,,,,,,
242482230,2004,2,regular,2004-09-04T17:00:00.000Z,false,true,false,,,,2230,Fordham,Patriot,fcs,36,7,14,0,15,,,,227,Rhode Island,Atlantic 10,fcs,37,7,7,9,14,,,,,,
242480059,2004,2,regular,2004-09-04T17:00:00.000Z,false,false,false,43100,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,fbs,28,7,14,0,7,,,,2535,Samford,OVC,fcs,7,0,0,7,0,,,,,,
242480322,2004,2,regular,2004-09-04T17:00:00.000Z,false,false,false,,3721,Fisher Field,322,Lafayette,Patriot,fcs,48,14,17,10,7,,,,2368,Marist,Metro Atlantic Athletic,fcs,7,0,0,0,7,,,,,,
242482529,2004,2,regular,2004-09-04T17:00:00.000Z,false,false,true,,3668,Campus Field,2529,Sacred Heart,NEC,fcs,6,0,6,0,0,,,,2115,Central Connecticut,NEC,fcs,27,7,14,3,3,,,,,,
242482329,2004,2,regular,2004-09-04T17:00:00.000Z,false,false,false,,3741,Goodman Stadium,2329,Lehigh,Patriot,fcs,25,0,3,8,14,,,,2619,Stony Brook,NEC,fcs,2,0,0,0,2,,,,,,
242480046,2004,2,regular,2004-09-04T17:00:00.000Z,false,false,false,,3847,Cooper Field,46,Georgetown,Patriot,fcs,36,3,16,3,14,,,,2598,St Francis (PA),NEC,fcs,7,0,7,0,0,,,,,,
242480314,2004,2,regular,2004-09-04T17:00:00.000Z,false,true,false,,,,314,Iona,Metro Atlantic Athletic,fcs,27,0,6,8,13,,,,2818,Montclair State,,,42,7,14,0,21,,,,,,
242482169,2004,2,regular,2004-09-04T17:00:00.000Z,false,false,false,,3613,Alumni Stadium,2169,Delaware State,MEAC,fcs,0,0,0,0,0,,,,113,UMass,Atlantic 10,fcs,51,7,14,24,6,,,,,,
242482325,2004,2,regular,2004-09-04T17:00:00.000Z,false,true,false,,,,2325,La Salle,Metro Atlantic Athletic,fcs,28,0,13,2,13,,,,2681,Wagner,NEC,fcs,35,0,14,14,7,,,,,,
242482011,2004,2,regular,2004-09-04T17:00:00.000Z,false,true,false,,,,2011,Alabama State,SWAC,fcs,27,14,0,3,10,,,,47,Howard,MEAC,fcs,12,0,6,0,6,,,,,,
242482523,2004,2,regular,2004-09-04T17:30:00.000Z,false,true,false,,,,2523,Robert Morris,NEC,fcs,47,0,0,0,0,,,,2085,Buffalo State,,,10,0,0,0,0,,,,,,
242480153,2004,2,regular,2004-09-04T17:35:00.000Z,false,false,true,43500,3787,Kenan Memorial Stadium,153,North Carolina,ACC,fbs,49,7,7,14,21,,,,2729,William & Mary,Atlantic 10,fcs,38,14,10,7,7,,,,,,
242480111,2004,2,regular,2004-09-04T18:00:00.000Z,false,true,false,,,,111,Northeastern,Atlantic 10,fcs,71,21,20,23,7,,,,2129,Cheyney,,,0,0,0,0,0,,,,,,
242482210,2004,2,regular,2004-09-04T18:00:00.000Z,false,false,false,,3894,Rhodes Stadium,2210,Elon,Southern,fcs,13,0,0,6,7,,,,119,Towson,Patriot,fcs,34,13,14,0,7,,,,,,
242480066,2004,2,regular,2004-09-04T18:00:00.000Z,false,false,false,42865,3772,Jack Trice Stadium,66,Iowa State,Big 12,fbs,23,0,17,0,6,,,,2460,Northern Iowa,MVFC,fcs,0,0,0,0,0,,,,,,
242480002,2004,2,regular,2004-09-04T18:30:00.000Z,,false,false,0,3785,Jordan-Hare Stadium,2,Auburn,SEC,fbs,31,10,7,14,0,,1728,1739,2433,Louisiana Monroe,Sun Belt,fbs,0,0,0,0,0,,1072,1061,,,
242480055,2004,2,regular,2004-09-04T19:00:00.000Z,false,false,false,,3662,JSU Stadium,55,Jacksonville State,OVC,fcs,25,6,10,2,7,,,,2214,Emporia State,,,16,3,7,3,3,,,,,,
242480061,2004,2,regular,2004-09-04T19:00:00.000Z,false,false,false,92746,3917,Sanford Stadium,61,Georgia,SEC,fbs,48,7,6,28,7,,1787,1804,290,Georgia Southern,Southern,fcs,28,0,7,7,14,,1486,1469,,,
242482751,2004,2,regular,2004-09-04T19:00:00.000Z,false,true,false,13205,,,2751,Wyoming,Mountain West,fbs,53,30,3,9,,,1354,1505,2026,Appalachian State,Southern,fcs,7,6,9,0,,,1427,1276,,,
242480149,2004,2,regular,2004-09-04T19:05:00.000Z,false,false,false,,3987,Washington-Grizzly Stadium,149,Montana,Big Sky,fcs,27,0,3,10,14,,,,311,Maine,Atlantic 10,fcs,20,0,6,0,14,,,,,,
242480164,2004,2,regular,2004-09-04T19:30:00.000Z,,false,false,0,3754,High Point Solutions Stadium,164,Rutgers,Big East,fbs,19,0,6,13,0,,1451,1462,127,Michigan State,Big Ten,fbs,14,0,7,0,7,,1599,1588,,,
242480026,2004,2,regular,2004-09-04T19:30:00.000Z,,false,false,0,1056,Rose Bowl,26,UCLA,Pac-10,fbs,20,14,3,3,0,,1508,1493,197,Oklahoma State,Big 12,fbs,31,7,21,3,0,,1606,1621,,,
242480228,2004,2,regular,2004-09-04T19:30:00.000Z,,false,true,0,3836,Memorial Stadium,228,Clemson,ACC,fbs,37,14,5,0,8,,1714,1712,154,Wake Forest,ACC,fbs,30,3,14,3,7,,1505,1507,,,
242480213,2004,2,regular,2004-09-04T19:30:00.000Z,,false,false,0,3632,Beaver Stadium,213,Penn State,Big Ten,fbs,48,21,20,7,0,,1570,1658,2006,Akron,Mid-American,fbs,10,3,0,0,7,,1418,1330,,,
242482458,2004,2,regular,2004-09-04T20:00:00.000Z,false,false,false,,3856,Nottingham Field,2458,Northern Colorado,FCS Independents,fcs,15,3,3,0,9,,,,2449,North Dakota State,Great West,fcs,13,0,0,0,13,,,,,,
242480276,2004,2,regular,2004-09-04T20:30:00.000Z,,false,false,0,3775,Joan C. Edwards Stadium,276,Marshall,Mid-American,fbs,15,0,6,9,0,,1567,1552,2653,Troy,Sun Belt,fbs,17,7,0,10,0,,1361,1376,,,
242480152,2004,2,regular,2004-09-04T22:00:00.000Z,false,false,true,55600,3670,Carter-Finley Stadium,152,NC State,ACC,fbs,42,14,21,0,7,,,,257,Richmond,Atlantic 10,fcs,0,0,0,0,0,,,,,,
242482415,2004,2,regular,2004-09-04T22:00:00.000Z,false,true,false,,,,2415,Morgan State,MEAC,fcs,41,13,8,32,-12,,,,2075,Bowie State,,,35,7,0,20,8,,,,,,
242482450,2004,2,regular,2004-09-04T22:00:00.000Z,false,false,false,,3991,"William Dick"""" Price Stadium""""",2450,Norfolk State,MEAC,fcs,7,0,0,7,0,,,,330,Virginia State,,,17,7,0,10,0,,,,,,
242480356,2004,2,regular,2004-09-04T22:00:00.000Z,false,false,false,46106,3832,Memorial Stadium,356,Illinois,Big Ten,fbs,52,7,24,21,0,,1331,1470,50,Florida A&M,FBS Independents,fbs,13,0,0,0,13,,1500,1361,,,
242480344,2004,2,regular,2004-09-04T22:00:00.000Z,,false,false,0,3693,Davis Wade Stadium,344,Mississippi State,SEC,fbs,28,0,0,14,14,,1243,1309,2655,Tulane,Conference USA,fbs,7,0,0,0,7,,1386,1320,,,
242482569,2004,2,regular,2004-09-04T22:00:00.000Z,false,true,false,,3994,Williams-Brice Stadium,2569,South Carolina State,MEAC,fcs,51,17,20,14,0,,,,490,Benedict College,,,0,0,0,0,0,,,,,,
242480277,2004,2,regular,2004-09-04T22:00:00.000Z,,false,false,0,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big East,fbs,56,14,28,7,7,,1628,1679,151,East Carolina,Conference USA,fbs,23,3,6,0,14,,1302,1251,,,
242480120,2004,2,regular,2004-09-04T22:00:00.000Z,,false,false,0,3665,Maryland Stadium,120,Maryland,ACC,fbs,23,0,10,10,3,,1763,1761,2459,Northern Illinois,Mid-American,fbs,20,2,0,7,11,,1559,1561,,,
242480099,2004,2,regular,2004-09-04T22:00:00.000Z,,false,false,0,3958,Tiger Stadium,99,LSU,SEC,fbs,22,0,0,7,8,,1922,1916,204,Oregon State,Pac-10,fbs,21,6,3,6,0,,1713,1719,,,
242482426,2004,2,regular,2004-09-04T22:00:00.000Z,,false,false,0,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,FBS Independents,fbs,27,0,6,14,7,,1470,1490,150,Duke,ACC,fbs,12,3,3,6,0,,1339,1319,,,
242480256,2004,2,regular,2004-09-04T22:00:00.000Z,false,false,false,,3651,Bridgeforth Stadium,256,James Madison,Atlantic 10,fcs,62,21,10,21,10,,,,209,Lock Haven,,,7,0,7,0,0,,,,,,
242482534,2004,2,regular,2004-09-04T23:00:00.000Z,false,false,false,,3647,Bowers Stadium,2534,Sam Houston State,Southland,fcs,60,10,27,17,6,,,,2888,Ouachita Baptist,,,7,0,0,0,7,,,,,,
242482335,2004,2,regular,2004-09-04T23:00:00.000Z,false,false,false,,3992,Williams Stadium,2335,Liberty,Big South,fcs,55,28,13,0,14,,,,2706,West Virginia Tech,,,17,0,3,7,7,,,,,,
242482413,2004,2,regular,2004-09-04T23:00:00.000Z,false,false,false,,3774,Jayne Stadium,2413,Morehead State,Pioneer,fcs,7,0,7,0,0,,,,324,Coastal Carolina,Big South,fcs,28,0,21,7,0,,,,,,
242480251,2004,2,regular,2004-09-04T23:00:00.000Z,,false,false,0,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,fbs,65,24,20,14,7,,1859,2013,249,North Texas,Sun Belt,fbs,0,0,0,0,0,,1501,1347,,,
242480142,2004,2,regular,2004-09-04T23:00:00.000Z,,false,false,0,3838,Faurot Field,142,Missouri,Big 12,fbs,52,21,14,14,3,,1658,1677,2032,Arkansas State,Sun Belt,fbs,20,7,10,3,0,,1054,1035,,,
242482305,2004,2,regular,2004-09-04T23:00:00.000Z,,false,false,0,3833,Memorial Stadium,2305,Kansas,Big 12,fbs,21,0,3,9,9,,1378,1419,202,Tulsa,Western Athletic,fbs,3,0,3,0,0,,1383,1342,,,
242480231,2004,2,regular,2004-09-04T23:00:00.000Z,false,false,false,,3868,Paladin Stadium,231,Furman,Southern,fcs,52,14,14,14,10,,,,2506,Presbyterian College,FCS Independents,fcs,7,0,0,7,0,,,,,,
242480326,2004,2,regular,2004-09-04T23:00:00.000Z,false,true,false,,3643,Bobcat Stadium,326,Texas State,Southland,fcs,45,0,28,7,10,,,,2025,Angelo State,,,10,3,0,0,7,,,,,,
242480005,2004,2,regular,2004-09-04T23:00:00.000Z,,false,false,0,3803,Legion Field,5,UAB,Conference USA,fbs,56,21,14,14,7,,1361,1457,239,Baylor,Big 12,fbs,14,0,7,0,7,,1163,1067,,,
242480145,2004,2,regular,2004-09-04T23:00:00.000Z,,false,false,0,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,fbs,13,0,3,3,7,,1686,1665,235,Memphis,Conference USA,fbs,20,7,3,3,7,,1585,1606,,,
242480084,2004,2,regular,2004-09-04T23:00:00.000Z,,false,false,0,3830,Memorial Stadium,84,Indiana,Big Ten,fbs,41,6,14,7,14,,1239,1322,2117,Central Michigan,Mid-American,fbs,10,3,0,0,7,,1232,1149,,,
242480333,2004,2,regular,2004-09-04T23:00:00.000Z,,false,false,0,3657,Bryant Denny Stadium,333,Alabama,SEC,fbs,48,10,7,17,14,,1631,1683,328,Utah State,Sun Belt,fbs,17,7,3,7,0,,1367,1315,,,
242480008,2004,2,regular,2004-09-04T23:00:00.000Z,,false,false,0,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,fbs,63,14,28,14,7,,1693,1789,166,New Mexico State,Sun Belt,fbs,13,0,7,6,0,,1293,1197,,,
242482261,2004,2,regular,2004-09-04T23:00:00.000Z,false,false,false,,3620,Armstrong Stadium,2261,Hampton,MEAC,fcs,38,21,17,0,0,,,,2296,Jackson State,SWAC,fcs,19,13,6,0,0,,,,,,
242480158,2004,2,regular,2004-09-04T23:00:00.000Z,false,false,false,77471,3834,Memorial Stadium,158,Nebraska,Big 12,fbs,56,14,28,7,7,,,,2710,Western Illinois,MVFC,fcs,17,0,3,14,0,,,,,,
242480195,2004,2,regular,2004-09-04T23:00:00.000Z,false,false,false,17527,3876,Peden Stadium,195,Ohio,Mid-American,fbs,42,7,14,14,7,,,,2678,VMI,Big South,fcs,14,0,7,0,7,,,,,,
242482612,2004,2,regular,2004-09-04T23:00:00.000Z,false,true,false,,,,2612,St. Peter's,Metro Atlantic Athletic,fcs,3,0,0,3,0,,,,2405,Monmouth,NEC,fcs,44,7,13,24,0,,,,,,
242482306,2004,2,regular,2004-09-04T23:10:00.000Z,false,false,false,46740,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,fbs,27,7,3,10,7,,1943,1927,98,Western Kentucky,MVFC,fcs,13,0,6,7,0,,1369,1385,,,
242482634,2004,2,regular,2004-09-04T23:30:00.000Z,false,true,false,,,,2634,Tennessee State,OVC,fcs,42,14,14,7,7,,,,2010,Alabama A&M,SWAC,fcs,7,7,0,0,0,,,,,,
242482567,2004,2,regular,2004-09-05T00:00:00.000Z,,false,false,0,3735,Gerald J. Ford Stadium,2567,SMU,Western Athletic,fbs,13,3,0,3,7,,1133,1149,2641,Texas Tech,Big 12,fbs,27,6,0,14,7,,1681,1665,,,
242480038,2004,2,regular,2004-09-05T00:00:00.000Z,,false,false,0,3726,Folsom Field,38,Colorado,Big 12,fbs,27,14,3,0,10,,1549,1551,36,Colorado State,Mountain West,fbs,24,0,7,7,10,,1597,1595,,,
242482582,2004,2,regular,2004-09-05T00:00:00.000Z,false,true,false,,,,2582,Southern,SWAC,fcs,17,6,4,7,0,,,,2377,McNeese,Southland,fcs,35,3,15,10,7,,,,,,
242482635,2004,2,regular,2004-09-05T00:00:00.000Z,false,false,false,,3962,Tucker Stadium,2635,Tennessee Tech,OVC,fcs,32,22,10,0,0,,,,2241,Gardner-Webb,Big South,fcs,26,19,7,0,0,,,,,,
242480309,2004,2,regular,2004-09-05T00:00:00.000Z,false,false,false,22117,3666,Cajun Field,309,Louisiana,Sun Belt,fbs,14,7,7,0,0,,,,2466,Northwestern State,Southland,fcs,7,0,7,0,0,,,,,,
242480068,2004,2,regular,2004-09-05T00:05:00.000Z,,false,false,0,3653,Albertsons Stadium,68,Boise State,Western Athletic,fbs,65,21,10,14,20,,1822,1933,70,Idaho,Sun Belt,fbs,7,0,0,0,7,,1336,1225,,,
242480013,2004,2,regular,2004-09-05T01:00:00.000Z,false,false,false,,1027,Alex G. Spanos Stadium,13,Cal Poly,FCS Independents,fcs,42,21,7,14,0,,,,2278,Humboldt State,,,7,0,0,7,0,,,,,,
242480135,2004,2,regular,2004-09-05T01:00:00.000Z,,false,false,0,,,135,Minnesota,Big Ten,fbs,63,21,21,14,7,,1701,1805,2649,Toledo,Mid-American,fbs,21,7,0,0,14,,1563,1459,,,
242480021,2004,2,regular,2004-09-05T01:00:00.000Z,false,true,false,57216,3932,Qualcomm Stadium,21,San Diego State,Mountain West,fbs,38,24,7,7,0,,,,304,Idaho State,Big Sky,fcs,21,0,0,7,14,,,,,,
242482692,2004,2,regular,2004-09-05T01:05:00.000Z,false,false,false,,3942,Stewart Stadium,2692,Weber State,Big Sky,fcs,31,31,0,0,0,,,,253,Southern Utah,FCS Independents,fcs,34,34,0,0,0,,,,,,
242480252,2004,2,regular,2004-09-05T01:15:00.000Z,,false,false,0,3801,LaVell Edwards Stadium,252,BYU,Mountain West,fbs,20,10,3,7,0,,1373,1376,87,Notre Dame,FBS Independents,fbs,17,0,3,7,7,,1535,1532,,,
242480024,2004,2,regular,2004-09-05T02:00:00.000Z,,false,false,0,3940,Stanford Stadium,24,Stanford,Pac-10,fbs,43,7,8,21,7,,1306,1412,23,San José State,Western Athletic,fbs,3,0,0,0,3,,1231,1125,,,
242480012,2004,2,regular,2004-09-05T02:00:00.000Z,false,false,false,49741,3619,Arizona Stadium,12,Arizona,Pac-10,fbs,21,7,0,0,14,,,,2464,Northern Arizona,Big Sky,fcs,3,0,3,0,0,,,,,,
242480062,2004,2,regular,2004-09-05T04:05:00.000Z,false,true,false,39390,3610,Aloha Stadium,62,Hawai'i,Western Athletic,fbs,28,7,7,14,0,,1529,1503,2226,Florida Atlantic,FCS Independents,fcs,35,0,10,9,9,,1369,1395,,,
242492509,2004,2,regular,2004-09-05T17:30:00.000Z,,false,false,0,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,fbs,51,14,6,17,14,,1677,1822,183,Syracuse,Big East,fbs,0,0,0,0,0,,1587,1442,,,
242490097,2004,2,regular,2004-09-05T19:30:00.000Z,,false,false,0,3873,Papa John's Cardinal Stadium,97,Louisville,Conference USA,fbs,28,0,7,14,7,,1530,1604,96,Kentucky,SEC,fbs,0,0,0,0,0,,1537,1463,,,
242492448,2004,2,regular,2004-09-05T20:00:00.000Z,false,true,false,,3601,Aggie Memorial Stadium,2448,North Carolina A&T,MEAC,fcs,16,0,0,7,9,,,,2428,North Carolina Central,FCS Independents,fcs,15,0,6,6,3,,,,,,
242480242,2004,2,regular,2004-09-05T21:00:00.000Z,,false,false,28726,,,242,Rice,Western Athletic,fbs,10,0,7,3,0,,1414,1415,248,Houston,Conference USA,fbs,7,0,0,0,7,,1414,1413,,,
242490264,2004,2,regular,2004-09-05T21:30:00.000Z,,false,false,0,,,264,Washington,Pac-10,fbs,16,0,7,3,6,,1531,1477,278,Fresno State,Western Athletic,fbs,35,0,7,7,21,,1475,1529,,,
242492633,2004,2,regular,2004-09-06T00:00:00.000Z,,false,false,0,3853,Neyland Stadium,2633,Tennessee,SEC,fbs,42,14,7,7,14,,1716,1750,2439,UNLV,Mountain West,fbs,17,3,0,7,7,,1453,1419,,,
242502348,2004,2,regular,2004-09-06T17:00:00.000Z,,false,true,0,3776,Joe Aillet Stadium,2348,Louisiana Tech,Western Athletic,fbs,38,7,14,10,7,,1299,1340,2440,Nevada,Western Athletic,fbs,21,0,0,7,14,,1342,1301,,,
242532653,2004,3,regular,2004-09-09T23:00:00.000Z,,false,false,0,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,fbs,24,0,17,0,7,,1376,1417,142,Missouri,Big 12,fbs,14,14,0,0,0,,1677,1636,,,
242532630,2004,3,regular,2004-09-10T00:00:00.000Z,false,false,true,,3748,Graham Stadium,2630,UT Martin,OVC,fcs,13,0,6,7,0,,,,2634,Tennessee State,OVC,fcs,27,0,14,0,13,,,,,,
242542390,2004,3,regular,2004-09-11T00:00:00.000Z,,false,true,0,,,2390,Miami,ACC,fbs,16,0,0,0,10,,1802,1809,52,Florida State,ACC,fbs,10,3,7,0,0,,1792,1785,,,
242540068,2004,3,regular,2004-09-11T02:00:00.000Z,,false,false,0,3653,Albertsons Stadium,68,Boise State,Western Athletic,fbs,53,0,20,20,13,,1933,1956,204,Oregon State,Pac-10,fbs,34,14,0,14,6,,1719,1696,,,
63826,2004,3,regular,2004-09-11T04:00:00.000Z,,false,,,,,2754,Youngstown State,MVFC,fcs,16,,,,,,,,2229,Florida International,FCS Independents,fcs,22,,,,,,,,,,
242550356,2004,3,regular,2004-09-11T16:00:00.000Z,,false,true,0,3832,Memorial Stadium,356,Illinois,Big Ten,fbs,17,0,7,7,3,,1470,1428,26,UCLA,Pac-10,fbs,35,14,7,7,7,,1493,1535,,,
242552678,2004,3,regular,2004-09-11T16:00:00.000Z,false,false,false,,3597,Alumni Memorial Field,2678,VMI,Big South,fcs,7,0,0,0,7,,,,257,Richmond,Atlantic 10,fcs,34,14,6,7,7,,,,,,
