id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_division,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_division,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
232350023,2003,1,regular,2003-08-23T22:00:00.000Z,,false,false,31681,3935,Spartan Stadium,23,San José State,Western Athletic,fbs,29,7,3,3,16,,,,2755,Grambling,SWAC,fcs,0,0,0,0,0,,,,,,
232352306,2003,1,regular,2003-08-23T23:45:00.000Z,,false,false,50823,,,2306,Kansas State,Big 12,fbs,10,10,17,8,7,,1977,1973,25,California,Pac-10,fbs,7,7,7,0,14,,1569,1573,,,BCA CLASSIC AT KANSAS CITY MO
232400195,2003,2,regular,2003-08-28T23:00:00.000Z,false,false,false,10173,3876,Peden Stadium,195,Ohio,Mid-American,fbs,17,7,10,0,0,,,,2546,Southeast Missouri State,OVC,fcs,3,0,3,0,0,,,,,,
232402199,2003,2,regular,2003-08-28T23:00:00.000Z,false,false,false,11725,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,fbs,28,7,7,7,7,,,,2193,East Tennessee State,Southern,fcs,21,0,14,7,0,,,,,,
232400222,2003,2,regular,2003-08-28T23:00:00.000Z,false,false,false,,717,Villanova Stadium,222,Villanova,Atlantic 10,fcs,41,28,6,7,0,,,,2261,Hampton,MEAC,fcs,6,0,0,6,0,,,,,,
232400189,2003,2,regular,2003-08-28T23:00:00.000Z,false,false,false,15669,3700,Doyt Perry Stadium,189,Bowling Green,Mid-American,fbs,63,14,21,7,21,,,,2198,Eastern Kentucky,OVC,fcs,13,7,0,0,6,,,,,,
232402447,2003,2,regular,2003-08-28T23:00:00.000Z,false,false,false,,3779,Manning Field at John L. Guidry Stadium,2447,Nicholls,Southland,fcs,70,21,21,7,21,,,,2064,Bethel (TN),,,0,0,0,0,0,,,,,,
232402710,2003,2,regular,2003-08-28T23:05:00.000Z,false,false,false,,3746,Hanson Field,2710,Western Illinois,MVFC,fcs,35,7,21,7,0,,,,2844,Wayne State (NE),,,3,0,3,0,0,,,,,,
232402348,2003,2,regular,2003-08-28T23:30:00.000Z,,false,false,43279,3776,Joe Aillet Stadium,2348,Louisiana Tech,Western Athletic,fbs,9,3,0,3,3,,1307,1270,2390,Miami,Big East,fbs,48,14,7,17,10,,1927,1964,,,
232402006,2003,2,regular,2003-08-28T23:30:00.000Z,,false,true,26814,,,2006,Akron,Mid-American,fbs,38,14,10,0,14,,1419,1394,2309,Kent State,Mid-American,fbs,41,17,7,0,17,,1115,1140,,,
232402754,2003,2,regular,2003-08-28T23:30:00.000Z,false,false,false,,844,Stambaugh Stadium,2754,Youngstown State,MVFC,fcs,35,7,21,0,7,,,,2205,Edinboro,,,11,0,11,0,0,,,,,,
232402459,2003,2,regular,2003-08-28T23:35:00.000Z,,false,false,28018,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,fbs,20,0,10,0,3,,1552,1573,120,Maryland,ACC,fbs,13,7,0,3,3,,1742,1721,,,
232402287,2003,2,regular,2003-08-29T00:00:00.000Z,false,false,false,,3744,Hancock Stadium,2287,Illinois State,MVFC,fcs,27,7,10,7,3,,,,2181,Drake,Pioneer,fcs,13,6,0,0,7,,,,,,
232400079,2003,2,regular,2003-08-29T00:00:00.000Z,false,true,false,,,,79,Southern Illinois,MVFC,fcs,64,14,0,40,10,,,,2825,Quincy,,,14,0,0,8,6,,,,,,
232400098,2003,2,regular,2003-08-29T00:00:00.000Z,false,false,false,,3796,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,MVFC,fcs,51,14,17,7,13,,,,2841,Union College,,,3,0,3,0,0,,,,,,
232402623,2003,2,regular,2003-08-29T00:00:00.000Z,false,false,false,,3878,Plaster Sports Complex,2623,Missouri State,MVFC,fcs,48,17,14,10,7,,,,2191,East Central,,,0,0,0,0,0,,,,,,
232402393,2003,2,regular,2003-08-29T00:00:00.000Z,false,false,false,23261,3725,"Johnny Red"""" Floyd Stadium""""",2393,Middle Tennessee,Sun Belt,fbs,19,0,9,0,10,,1445,1436,2226,Florida Atlantic,FCS Independents,fcs,20,0,7,0,13,,1291,1300,,,
232402630,2003,2,regular,2003-08-29T00:00:00.000Z,false,false,false,,3748,Graham Stadium,2630,UT Martin,OVC,fcs,21,7,7,0,7,,,,2046,Austin Peay,Pioneer,fcs,20,0,0,7,13,,,,,,
232402050,2003,2,regular,2003-08-29T00:00:00.000Z,false,false,false,23549,3919,Scheumann Stadium,2050,Ball State,Mid-American,fbs,31,6,9,6,10,,,,282,Indiana State,MVFC,fcs,7,0,0,7,0,,,,,,
232400236,2003,2,regular,2003-08-29T00:00:00.000Z,false,false,false,,3720,Finley Stadium,236,Chattanooga,Southern,fcs,23,6,0,3,14,,,,2535,Samford,OVC,fcs,31,7,14,0,10,,,,,,
232400254,2003,2,regular,2003-08-29T01:00:00.000Z,,false,false,39697,587,Rice-Eccles Stadium,254,Utah,Mountain West,fbs,40,7,7,7,19,,1533,1557,328,Utah State,Sun Belt,fbs,20,0,3,2,15,,1301,1277,,,
232400252,2003,2,regular,2003-08-29T01:30:00.000Z,,false,true,61930,3801,LaVell Edwards Stadium,252,BYU,Mountain West,fbs,24,7,0,14,3,,1447,1473,59,Georgia Tech,ACC,fbs,13,6,7,0,0,,1532,1506,,,
232400204,2003,2,regular,2003-08-29T02:00:00.000Z,,false,false,35614,3893,Reser Stadium,204,Oregon State,Pac-10,fbs,40,3,17,14,6,,,,16,Sacramento State,Big Sky,fcs,7,0,0,0,7,,,,,,
232412439,2003,2,regular,2003-08-30T01:00:00.000Z,,false,false,21791,3914,Sam Boyd Stadium,2439,UNLV,Mountain West,fbs,28,7,7,0,14,,1439,1467,2649,Toledo,Mid-American,fbs,18,6,6,6,0,,1587,1559,,,
232420277,2003,2,regular,2003-08-30T16:00:00.000Z,,false,false,60663,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big East,fbs,17,10,0,7,0,,1606,1593,275,Wisconsin,Big Ten,fbs,24,7,0,3,14,,1612,1625,,,
232420228,2003,2,regular,2003-08-30T16:00:00.000Z,,false,false,83000,3836,Memorial Stadium,228,Clemson,ACC,fbs,0,0,0,0,0,,1489,1447,61,Georgia,SEC,fbs,30,10,3,3,14,,1836,1878,,,
232420142,2003,2,regular,2003-08-30T16:00:00.000Z,,false,false,63576,,,142,Missouri,Big 12,fbs,22,7,7,0,8,,1540,1553,356,Illinois,Big Ten,fbs,15,3,3,3,6,,1607,1594,,,
232420041,2003,2,regular,2003-08-30T16:00:00.000Z,,false,false,38109,3892,Rentschler Field,41,Connecticut,FBS Independents,fbs,34,10,7,10,7,,1561,1595,84,Indiana,Big Ten,fbs,10,3,0,7,0,,1321,1287,,,
232422294,2003,2,regular,2003-08-30T16:05:00.000Z,,false,false,54128,3793,Kinnick Stadium,2294,Iowa,Big Ten,fbs,21,7,7,0,7,,1804,1821,193,Miami (OH),Mid-American,fbs,3,3,0,0,0,,1557,1540,,,
232420130,2003,2,regular,2003-08-30T16:10:00.000Z,,false,false,110637,3558,Michigan Stadium,130,Michigan,Big Ten,fbs,45,10,7,21,7,,1733,1778,2117,Central Michigan,Mid-American,fbs,7,0,0,7,0,,1227,1182,,,
232420238,2003,2,regular,2003-08-30T16:30:00.000Z,,false,true,29411,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,fbs,21,0,7,7,7,,1325,1332,145,Ole Miss,SEC,fbs,24,0,6,8,10,,1521,1514,,,
232420111,2003,2,regular,2003-08-30T16:30:00.000Z,false,true,false,,,,111,Northeastern,Atlantic 10,fcs,78,21,28,23,6,,,,284,Stonehill,,,6,0,6,0,0,,,,,,
232422230,2003,2,regular,2003-08-30T17:00:00.000Z,false,true,false,,,,2230,Fordham,Patriot,fcs,42,7,28,7,0,,,,2089,LIU Post,,,7,0,0,0,7,,,,,,
232420103,2003,2,regular,2003-08-30T17:00:00.000Z,,false,false,42563,3615,Alumni Stadium,103,Boston College,Big East,fbs,28,7,7,7,7,,1715,1699,154,Wake Forest,ACC,fbs,32,0,6,6,20,,1581,1597,,,
232420050,2003,2,regular,2003-08-30T17:00:00.000Z,false,true,false,,,,50,Florida A&M,,,22,0,7,15,0,,,,2011,Alabama State,SWAC,fcs,38,14,7,7,10,,,,,,
232422426,2003,2,regular,2003-08-30T17:30:00.000Z,false,false,false,30129,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,FBS Independents,fbs,37,7,21,0,9,,,,2678,VMI,Big South,fcs,10,0,0,7,3,,,,,,
232422458,2003,2,regular,2003-08-30T18:00:00.000Z,false,false,false,,3856,Nottingham Field,2458,Northern Colorado,FCS Independents,fcs,72,20,21,19,12,,,,2424,New Mexico Highlands,,,13,0,7,0,6,,,,,,
232422005,2003,2,regular,2003-08-30T18:00:00.000Z,false,false,false,40111,3713,Falcon Stadium,2005,Air Force,Mountain West,fbs,49,0,14,28,7,,,,2747,Wofford,Southern,fcs,0,0,0,0,0,,,,,,
232420160,2003,2,regular,2003-08-30T19:00:00.000Z,false,false,false,,3688,Wildcat Stadium,160,New Hampshire,Atlantic 10,fcs,70,21,21,14,14,,,,2115,Central Connecticut,NEC,fcs,20,0,7,13,0,,,,,,
232422633,2003,2,regular,2003-08-30T19:00:00.000Z,,false,false,103860,3853,Neyland Stadium,2633,Tennessee,SEC,fbs,24,7,7,7,3,,1657,1685,278,Fresno State,Western Athletic,fbs,6,0,0,0,6,,1527,1499,,,
232420158,2003,2,regular,2003-08-30T19:30:00.000Z,,false,true,78058,3834,Memorial Stadium,158,Nebraska,Big 12,fbs,17,3,0,14,0,,1617,1632,197,Oklahoma State,Big 12,fbs,7,7,0,0,0,,1581,1566,,,
232420213,2003,2,regular,2003-08-30T19:30:00.000Z,,false,false,101553,3632,Beaver Stadium,213,Penn State,Big Ten,fbs,23,0,7,6,10,,1823,1815,218,Temple,Big East,fbs,10,0,3,0,7,,1387,1395,,,
232422643,2003,2,regular,2003-08-30T19:30:00.000Z,false,true,false,,,,2643,The Citadel,Southern,fcs,64,20,14,0,30,,,,2127,Charleston Southern,Big South,fcs,10,0,3,0,7,,,,,,
232420127,2003,2,regular,2003-08-30T19:40:00.000Z,,false,false,72923,3936,Spartan Stadium,127,Michigan State,Big Ten,fbs,26,7,16,3,0,,1424,1430,2711,Western Michigan,Mid-American,fbs,21,7,7,0,7,,1446,1440,,,
232420025,2003,2,regular,2003-08-30T20:00:00.000Z,,false,true,33552,3831,California Memorial Stadium,25,California,Pac-10,fbs,34,0,20,7,7,,1573,1653,2572,Southern Mississippi,Conference USA,fbs,2,2,0,0,0,,1513,1433,,,
232422751,2003,2,regular,2003-08-30T20:00:00.000Z,,false,false,17407,3984,War Memorial Stadium,2751,Wyoming,Mountain West,fbs,21,14,0,0,7,,,,147,Montana State,Big Sky,fcs,10,0,3,7,0,,,,,,
232420276,2003,2,regular,2003-08-30T20:30:00.000Z,false,false,false,25141,3775,Joan C. Edwards Stadium,276,Marshall,Mid-American,fbs,45,14,14,7,10,,,,2275,Hofstra,Atlantic 10,fcs,21,7,7,7,0,,,,,,
232422450,2003,2,regular,2003-08-30T22:00:00.000Z,false,false,false,,3991,"William Dick"""" Price Stadium""""",2450,Norfolk State,MEAC,fcs,15,2,7,0,6,,,,330,Virginia State,,,16,7,2,7,0,,,,,,
232420002,2003,2,regular,2003-08-30T22:00:00.000Z,,false,false,86063,3785,Jordan-Hare Stadium,2,Auburn,SEC,fbs,0,0,0,0,0,,1668,1634,30,USC,Pac-10,fbs,23,10,0,6,7,,1900,1934,,,
232420256,2003,2,regular,2003-08-30T22:00:00.000Z,false,false,false,,3651,Bridgeforth Stadium,256,James Madison,Atlantic 10,fcs,48,14,20,0,14,,,,2335,Liberty,Big South,fcs,6,0,0,0,6,,,,,,
232422241,2003,2,regular,2003-08-30T22:00:00.000Z,false,false,false,,3710,Ernest W. Spangler Stadium,2241,Gardner-Webb,Big South,fcs,45,19,3,23,0,,,,2805,Clark Atlanta,,,0,0,0,0,0,,,,,,
232420152,2003,2,regular,2003-08-30T22:00:00.000Z,false,false,false,53800,3670,Carter-Finley Stadium,152,NC State,ACC,fbs,59,14,28,14,3,,,,2717,Western Carolina,Southern,fcs,20,0,14,6,0,,,,,,
232420057,2003,2,regular,2003-08-30T22:00:00.000Z,,false,false,90011,,,57,Florida,SEC,fbs,65,3,27,14,21,,1725,1860,23,San José State,Western Athletic,fbs,3,3,0,0,0,,1308,1173,,,
232420311,2003,2,regular,2003-08-30T22:00:00.000Z,false,false,false,,3607,Alfond Stadium,311,Maine,Atlantic 10,fcs,20,10,0,3,7,,,,149,Montana,Big Sky,fcs,30,7,6,7,10,,,,,,
232422612,2003,2,regular,2003-08-30T23:00:00.000Z,false,true,false,,3778,John F. Kennedy Stadium,2612,St. Peter's,Metro Atlantic Athletic,fcs,19,6,0,0,13,,,,2529,Sacred Heart,NEC,fcs,24,3,7,14,0,,,,,,
232422415,2003,2,regular,2003-08-30T23:00:00.000Z,false,false,false,,3762,Hughes Stadium,2415,Morgan State,MEAC,fcs,19,0,0,9,10,,,,119,Towson,Patriot,fcs,16,7,3,0,6,,,,,,
232422197,2003,2,regular,2003-08-30T23:00:00.000Z,false,false,false,,3858,O'Brien Stadium,2197,Eastern Illinois,OVC,fcs,27,3,17,0,7,,,,2858,California (PA),,,0,0,0,0,0,,,,,,
232420093,2003,2,regular,2003-08-30T23:00:00.000Z,false,false,false,,3909,Roy Stewart Stadium,93,Murray State,OVC,fcs,34,3,28,3,0,,,,2674,Valparaiso,Pioneer,fcs,0,0,0,0,0,,,,,,
232420066,2003,2,regular,2003-08-30T23:00:00.000Z,false,false,false,48088,3772,Jack Trice Stadium,66,Iowa State,Big 12,fbs,17,3,7,7,0,,,,2460,Northern Iowa,MVFC,fcs,10,3,7,0,0,,,,,,
232422083,2003,2,regular,2003-08-30T23:00:00.000Z,false,false,false,,3676,Christy Mathewson-Memorial Stadium,2083,Bucknell,Patriot,fcs,28,5,6,10,7,,,,2184,Duquesne,Metro Atlantic Athletic,fcs,21,0,14,0,7,,,,,,
232420201,2003,2,regular,2003-08-30T23:00:00.000Z,,false,false,83073,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,fbs,37,10,13,7,7,,1921,1963,249,North Texas,Sun Belt,fbs,3,0,0,0,3,,1486,1444,,,
232420164,2003,2,regular,2003-08-30T23:00:00.000Z,,false,false,25011,3754,High Point Solutions Stadium,164,Rutgers,Big East,fbs,24,14,7,0,3,,1229,1252,2084,Buffalo,Mid-American,fbs,10,0,0,10,0,,1169,1146,,,
232420239,2003,2,regular,2003-08-30T23:00:00.000Z,,false,false,28732,3724,Floyd Casey Stadium,239,Baylor,Big 12,fbs,19,7,0,7,5,,1128,1137,5,UAB,Conference USA,fbs,24,0,10,7,7,,1391,1382,,,
232422641,2003,2,regular,2003-08-30T23:00:00.000Z,,false,false,44364,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,fbs,58,3,21,14,20,,1696,1775,2567,SMU,Western Athletic,fbs,10,3,0,0,7,,1219,1140,,,
232420135,2003,2,regular,2003-08-30T23:00:00.000Z,,false,false,36623,,,135,Minnesota,Big Ten,fbs,49,7,28,7,7,,1577,1638,202,Tulsa,Western Athletic,fbs,10,0,0,0,10,,1182,1121,,,
232420258,2003,2,regular,2003-08-30T23:00:00.000Z,,false,true,61737,3923,Scott Stadium,258,Virginia,ACC,fbs,27,3,14,10,0,,1658,1689,150,Duke,ACC,fbs,0,0,0,0,0,,1305,1274,,,
232422579,2003,2,regular,2003-08-30T23:00:00.000Z,,false,false,82227,3994,Williams-Brice Stadium,2579,South Carolina,SEC,fbs,14,7,0,7,0,,1526,1519,309,Louisiana,Sun Belt,fbs,7,0,7,0,0,,1206,1213,,,
232422305,2003,2,regular,2003-08-30T23:00:00.000Z,,false,false,27775,3833,Memorial Stadium,2305,Kansas,Big 12,fbs,20,0,0,14,6,,1153,1146,77,Northwestern,Big Ten,fbs,28,0,14,0,14,,1259,1266,,,
232422065,2003,2,regular,2003-08-30T23:00:00.000Z,false,true,false,,,,2065,Bethune-Cookman,MEAC,fcs,62,20,28,7,7,,,,2542,Savannah State,FCS Independents,fcs,12,0,0,6,6,,,,,,AT JACKSONVILLE FL
232420231,2003,2,regular,2003-08-30T23:00:00.000Z,false,false,true,,3868,Paladin Stadium,231,Furman,Southern,fcs,24,7,3,7,7,,,,2210,Elon,Southern,fcs,7,0,7,0,0,,,,,,
232422466,2003,2,regular,2003-08-30T23:00:00.000Z,false,false,false,,3963,Harry Turpin Stadium,2466,Northwestern State,Southland,fcs,23,6,7,7,3,,,,2296,Jackson State,SWAC,fcs,7,0,0,0,7,,,,,,
232422306,2003,2,regular,2003-08-30T23:10:00.000Z,,false,false,41812,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,fbs,41,7,27,0,7,,1973,2002,2653,Troy,FBS Independents,fbs,5,5,0,0,0,,1369,1340,,,
232422010,2003,2,regular,2003-08-30T23:30:00.000Z,false,false,false,,3809,Louis Crews Stadium,2010,Alabama A&M,SWAC,fcs,3,0,3,0,0,,,,55,Jacksonville State,OVC,fcs,9,6,0,0,3,,,,,,
232420333,2003,2,regular,2003-08-30T23:45:00.000Z,,false,false,76780,3803,Legion Field,333,Alabama,SEC,fbs,40,7,10,16,7,,1763,1804,58,South Florida,Conference USA,fbs,17,7,10,0,0,,1616,1575,,,
232420036,2003,2,regular,2003-08-30T23:45:00.000Z,,false,false,76219,,,36,Colorado State,Mountain West,fbs,35,7,7,7,14,,1595,1588,38,Colorado,Big 12,fbs,42,0,28,7,7,,1671,1678,,,
232420153,2003,2,regular,2003-08-31T00:00:00.000Z,,false,true,59800,3787,Kenan Memorial Stadium,153,North Carolina,ACC,fbs,0,0,0,0,0,,1349,1291,52,Florida State,ACC,fbs,37,14,13,10,0,,1737,1795,,,
232420248,2003,2,regular,2003-08-31T00:00:00.000Z,,false,false,25355,453,Robertson Stadium,248,Houston,Conference USA,fbs,48,10,21,10,7,,1365,1462,242,Rice,Western Athletic,fbs,14,0,7,0,7,,1381,1284,,,
232420167,2003,2,regular,2003-08-31T00:00:00.000Z,false,false,false,35311,3971,University Stadium,167,New Mexico,Mountain West,fbs,72,20,21,17,14,,1467,1660,326,Texas State,Southland,fcs,8,0,8,0,0,,1365,1172,,,
232420235,2003,2,regular,2003-08-31T00:00:00.000Z,false,false,false,26101,3805,Liberty Bowl Memorial Stadium,235,Memphis,Conference USA,fbs,40,10,7,20,3,,,,2635,Tennessee Tech,OVC,fcs,10,0,3,7,0,,,,,,
232422634,2003,2,regular,2003-08-31T00:00:00.000Z,false,false,false,,3810,Nissan Stadium,2634,Tennessee State,OVC,fcs,37,10,6,0,21,,,,2569,South Carolina State,MEAC,fcs,20,0,0,7,13,,,,,,
232420099,2003,2,regular,2003-08-31T00:00:00.000Z,,false,false,89148,3958,Tiger Stadium,99,LSU,SEC,fbs,49,0,21,21,7,,1659,1716,2433,Louisiana Monroe,Sun Belt,fbs,7,0,0,0,7,,1151,1094,,,
232420245,2003,2,regular,2003-08-31T00:00:00.000Z,,false,false,75804,3795,Kyle Field,245,Texas A&M,Big 12,fbs,26,0,9,10,7,,1607,1603,2032,Arkansas State,Sun Belt,fbs,11,0,3,0,8,,1185,1189,,,
232422545,2003,2,regular,2003-08-31T00:00:00.000Z,false,false,false,,3944,Strawberry Stadium,2545,Southeastern Louisiana,FCS Independents,fcs,22,0,9,7,6,,,,2028,Arkansas-Monticello,,,17,10,0,0,7,,,,,,
232422377,2003,2,regular,2003-08-31T00:00:00.000Z,false,false,false,,3686,Cowboy Stadium,2377,McNeese,Southland,fcs,42,6,19,14,3,,,,2271,Henderson State,,,0,0,0,0,0,,,,,,
232420194,2003,2,regular,2003-08-31T00:10:00.000Z,,false,true,105078,3861,Ohio Stadium,194,Ohio State,Big Ten,fbs,28,14,7,7,0,,1796,1823,264,Washington,Pac-10,fbs,9,0,0,3,6,,1625,1598,,,
232420344,2003,2,regular,2003-08-31T01:00:00.000Z,,false,false,52856,3693,Davis Wade Stadium,344,Mississippi State,SEC,fbs,34,0,14,7,13,,1405,1402,2483,Oregon,Pac-10,fbs,42,28,0,14,0,,1560,1563,,,
232420021,2003,2,regular,2003-08-31T01:05:00.000Z,,false,false,21145,3932,Qualcomm Stadium,21,San Diego State,Mountain West,fbs,19,3,3,7,6,,,,331,Eastern Washington,Big Sky,fcs,9,3,0,0,6,,,,,,
232420012,2003,2,regular,2003-08-31T02:00:00.000Z,,false,false,40264,3619,Arizona Stadium,12,Arizona,Pac-10,fbs,42,21,14,7,0,,1414,1465,2638,UTEP,Western Athletic,fbs,7,0,0,0,7,,1035,984,,,
232422440,2003,2,regular,2003-08-31T02:05:00.000Z,false,false,false,25256,3816,Mackay Stadium,2440,Nevada,Western Athletic,fbs,24,7,7,7,3,,,,253,Southern Utah,FCS Independents,fcs,23,3,14,0,6,,,,,,
232420070,2003,2,regular,2003-08-31T02:30:00.000Z,,false,false,50113,,,70,Idaho,Sun Belt,fbs,0,0,0,0,0,,1219,1205,265,Washington State,Pac-10,fbs,25,0,10,6,9,,1701,1715,,,
232422464,2003,2,regular,2003-08-31T02:35:00.000Z,false,false,false,,2023,Walkup Skydome,2464,Northern Arizona,Big Sky,fcs,44,3,7,27,7,,,,2608,St. Mary's (CA),FCS Independents,fcs,3,3,0,0,0,,,,,,
232420062,2003,2,regular,2003-08-31T04:05:00.000Z,false,true,false,42996,3610,Aloha Stadium,62,Hawai'i,Western Athletic,fbs,40,21,3,16,0,,1546,1590,2026,Appalachian State,Southern,fcs,17,0,10,7,0,,1435,1391,,,
232430259,2003,2,regular,2003-08-31T19:00:00.000Z,,false,false,65115,3799,Lane Stadium,259,Virginia Tech,Big East,fbs,49,14,14,0,21,,1717,1754,2116,UCF,Mid-American,fbs,28,0,14,0,14,,1589,1552,,,
232422448,2003,2,regular,2003-08-31T20:00:00.000Z,false,true,false,,3670,Carter-Finley Stadium,2448,North Carolina A&T,MEAC,fcs,25,0,17,8,0,,,,2428,North Carolina Central,FCS Independents,fcs,0,0,0,0,0,,,,,,
232430096,2003,2,regular,2003-08-31T22:30:00.000Z,,false,false,70467,3683,Commonwealth Stadium,96,Kentucky,SEC,fbs,24,3,7,14,0,,1576,1533,97,Louisville,Conference USA,fbs,40,14,7,5,14,,1533,1576,,,
232430251,2003,2,regular,2003-08-31T23:00:00.000Z,,false,false,83096,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,fbs,66,0,31,14,21,,1849,1961,166,New Mexico State,Sun Belt,fbs,7,0,7,0,0,,1344,1232,,,
232442132,2003,2,regular,2003-09-01T16:00:00.000Z,,false,true,28011,3854,Nippert Stadium,2132,Cincinnati,Conference USA,fbs,40,14,7,10,9,,1589,1674,151,East Carolina,Conference USA,fbs,3,0,0,3,0,,1438,1353,,,
232442655,2003,2,regular,2003-09-02T00:00:00.000Z,,false,true,28966,3493,Mercedes-Benz Superdome,2655,Tulane,Conference USA,fbs,35,0,7,0,28,,1503,1507,2628,TCU,Conference USA,fbs,38,0,10,14,14,,1644,1640,,,
232472193,2003,3,regular,2003-09-04T23:00:00.000Z,false,true,false,,,,2193,East Tennessee State,Southern,fcs,44,14,3,24,3,,,,2148,Concord,,,0,0,0,0,0,,,,,,
232470005,2003,3,regular,2003-09-04T23:00:00.000Z,,false,true,42000,3803,Legion Field,5,UAB,Conference USA,fbs,12,3,3,0,6,,1382,1377,2572,Southern Mississippi,Conference USA,fbs,17,0,14,3,0,,1433,1438,,,
232472199,2003,3,regular,2003-09-04T23:00:00.000Z,false,false,false,11123,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,fbs,12,3,3,3,3,,,,2710,Western Illinois,MVFC,fcs,34,7,7,6,14,,,,,,
232472535,2003,3,regular,2003-09-05T00:00:00.000Z,false,false,false,,3925,Seibert Stadium,2535,Samford,OVC,fcs,44,9,28,7,0,,,,2695,West Alabama,,,28,14,0,14,0,,,,,,
232480278,2003,3,regular,2003-09-06T02:00:00.000Z,,false,false,35553,3660,Bulldog Stadium,278,Fresno State,Western Athletic,fbs,16,0,10,3,3,,1499,1502,204,Oregon State,Pac-10,fbs,14,7,0,7,0,,1655,1652,,,
232490235,2003,3,regular,2003-09-06T16:00:00.000Z,,false,false,51914,3805,Liberty Bowl Memorial Stadium,235,Memphis,Conference USA,fbs,44,7,14,0,23,,1404,1429,145,Ole Miss,SEC,fbs,34,0,17,17,0,,1514,1489,,,
232490154,2003,3,regular,2003-09-06T16:00:00.000Z,,false,true,35741,,,154,Wake Forest,ACC,fbs,38,7,21,3,7,,1597,1639,152,NC State,ACC,fbs,24,3,7,0,14,,1752,1710,,,
232490213,2003,3,regular,2003-09-06T16:00:00.000Z,,false,false,106445,3632,Beaver Stadium,213,Penn State,Big Ten,fbs,14,0,7,0,7,,1815,1774,103,Boston College,Big East,fbs,27,21,3,3,0,,1699,1740,,,
232490130,2003,3,regular,2003-09-06T16:00:00.000Z,,false,true,109580,3558,Michigan Stadium,130,Michigan,Big Ten,fbs,50,9,13,7,21,,1778,1875,248,Houston,Conference USA,fbs,3,0,0,3,0,,1462,1365,,,
232490227,2003,3,regular,2003-09-06T16:00:00.000Z,false,false,false,,3824,Meade Stadium,227,Rhode Island,Atlantic 10,fcs,28,7,7,7,7,,,,2230,Fordham,Patriot,fcs,63,14,28,7,14,,,,,,
232490356,2003,3,regular,2003-09-06T16:00:00.000Z,false,false,false,56304,3832,Memorial Stadium,356,Illinois,Big Ten,fbs,49,21,10,7,11,,,,2287,Illinois State,MVFC,fcs,22,0,3,16,3,,,,,,
232492294,2003,3,regular,2003-09-06T16:10:00.000Z,,false,false,54471,3793,Kinnick Stadium,2294,Iowa,Big Ten,fbs,56,21,21,14,0,,1821,1879,2084,Buffalo,Mid-American,fbs,7,0,0,0,7,,1146,1088,,,
232490194,2003,3,regular,2003-09-06T16:10:00.000Z,,false,true,104433,3861,Ohio Stadium,194,Ohio State,Big Ten,fbs,16,13,0,0,3,,1823,1819,21,San Diego State,Mountain West,fbs,13,7,0,3,3,,1371,1375,,,
232492329,2003,3,regular,2003-09-06T16:20:00.000Z,false,false,true,,3741,Goodman Stadium,2329,Lehigh,Patriot,fcs,38,13,10,0,15,,,,107,Holy Cross,Patriot,fcs,20,7,7,0,6,,,,,,
232490111,2003,3,regular,2003-09-06T16:30:00.000Z,false,true,false,,,,111,Northeastern,Atlantic 10,fcs,51,21,13,7,10,,,,399,Albany,NEC,fcs,0,0,0,0,0,,,,,,
232492579,2003,3,regular,2003-09-06T16:30:00.000Z,,false,false,80150,3994,Williams-Brice Stadium,2579,South Carolina,SEC,fbs,31,3,7,7,14,,1519,1599,258,Virginia,ACC,fbs,7,0,7,0,0,,1689,1609,,,
232490158,2003,3,regular,2003-09-06T16:30:00.000Z,,false,false,77284,3834,Memorial Stadium,158,Nebraska,Big 12,fbs,31,6,9,13,3,,1632,1654,328,Utah State,Sun Belt,fbs,7,7,0,0,0,,1277,1255,,,
232490113,2003,3,regular,2003-09-06T17:00:00.000Z,false,true,false,,,,113,UMass,Atlantic 10,fcs,51,7,14,16,14,,,,2115,Central Connecticut,NEC,fcs,7,7,0,0,0,,,,,,
232492085,2003,3,regular,2003-09-06T17:00:00.000Z,false,true,false,,,,2085,Buffalo State,,,23,7,9,0,7,,,,2523,Robert Morris,NEC,fcs,33,7,7,6,13,,,,,,
