id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_division,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_division,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
401432403,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,true,,6051,James S. Malosky Stadium,134,Minnesota-Duluth,Northern Sun,ii,31,7,14,0,10,,,,2587,Southwest Minnesota State,Northern Sun,ii,21,7,0,14,0,,,,,,
401424402,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,true,,3688,Wildcat Stadium,160,New Hampshire,CAA,fcs,31,7,10,0,14,0.9731824762188481,,,2405,Monmouth,CAA,fcs,21,7,7,7,0,0.026817523781151875,,,10.2052889162,,
401426533,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,218,FIU Stadium,2229,Florida International,Conference USA,fbs,38,0,6,0,24,0.4071406938200985,1080,1080,2803,Bryant,Big South,fcs,37,9,7,0,14,0.5928593061799015,,,12.8939729771,,
401441990,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,3739,Glass Bowl,2649,Toledo,Mid-American,fbs,37,3,17,0,17,0.9934810154032379,1534,1534,112358,Long Island University,NEC,fcs,0,0,0,0,0,0.006518984596762145,,,1.1696927417,,
401430986,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,6081,Harper Davis Field,2398,Millsaps,Southern Athletic,iii,21,,,,,,,,2056,Belhaven College,USA South,iii,49,,,,,,,,,,
401431214,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,6130,Fred Zollner Athletic Stadium,2651,Trine,Michigan,iii,38,7,17,14,0,,,,2023,Anderson (IN),Heartland,iii,0,0,0,0,0,,,,,,
401403864,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,3853,Neyland Stadium,2633,Tennessee,SEC,fbs,59,17,21,14,7,0.9984193930948007,1640,1756,2050,Ball State,Mid-American,fbs,10,0,0,7,3,0.0015806069051993443,1410,1294,1.1199358518,,
401432239,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,3710,Ernest W. Spangler Stadium,2241,Gardner-Webb,Big South,fcs,56,28,14,14,0,0.998754625306851,,,2336,Limestone,South Atlantic,ii,21,0,7,7,7,0.001245374693149004,,,2.5774940634,,
401432119,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,3642,Bobcat Stadium (MD),341,Frostburg State,Mountain East,ii,21,7,7,0,7,,,,2022,American International,Northeast 10,ii,7,0,0,0,7,,,,,,
401432412,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,true,,3606,Scheels Field at Nemzek Stadium,2817,Minnesota St-Moorhead,Northern Sun,ii,14,0,7,0,7,,,,2894,Sioux Falls,Northern Sun,ii,27,10,10,7,0,,,,,,
401438604,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,6033,Carl Smith Stadium,2842,UVA-Wise,South Atlantic,ii,41,21,10,10,0,,,,366,Ferrum,Old Dominion,iii,9,0,0,6,3,,,,,,
401438595,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,4441,McConnell Family Stadium,367,Gannon,Pennsylvania State Athletic,ii,47,13,14,6,14,,,,2128,Charleston (WV),Mountain East,ii,13,0,6,7,0,,,,,,
401432392,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,true,,5874,Chet Anderson Stadium,132,Bemidji State,Northern Sun,ii,34,13,0,14,7,,,,2364,Minnesota State,Northern Sun,ii,37,13,17,0,7,,,,,,
401455581,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,6066,Pace Stadium,2487,Pace,Northeast 10,ii,31,17,3,11,0,,,,2188,East Stroudsburg,Pennsylvania State Athletic,ii,16,3,3,0,10,,,,,,
401432429,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,true,,3951,Swisher Field,425,Northern State,Northern Sun,ii,30,6,10,0,14,,,,389,Upper Iowa,Northern Sun,ii,0,0,0,0,0,,,,,,
401438660,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,5918,Taylor Field,6353,Lakeland University,NACC,iii,20,6,0,0,14,,,,2286,Illinois College,Midwest,iii,38,7,10,14,7,,,,,,
401415610,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,3652,Bright House Networks Stadium,2116,UCF,American Athletic,fbs,56,21,7,14,14,,1569,1569,2569,South Carolina State,MEAC,fcs,10,0,3,7,0,,,,,,
401431531,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,3811,Lubbers Stadium,125,Grand Valley State,GLIAC,ii,25,0,7,10,8,,,,2146,Colorado Mines,Rocky Mountain,ii,22,0,0,6,16,,,,,,
401431936,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,true,,6034,Yager Stadium at Moore Bowl,2687,Washburn,Mid America,ii,45,17,14,7,7,,,,2876,Lincoln (MO),Mid America,ii,3,0,3,0,0,,,,,,
401432152,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,6212,Bishop Schmitt Field,112335,Wheeling Jesuit,Mountain East,ii,25,2,7,7,9,,,,611,Seton Hill College,Pennsylvania State Athletic,ii,11,2,0,9,0,,,,,,
401432383,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,6074,Grappone Stadium,2830,St. Anselm,Northeast 10,ii,28,7,0,7,14,,,,210,Millersville,Pennsylvania State Athletic,ii,10,0,3,0,7,,,,,,
401431484,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,true,,3934,Southern Nazarene University Football Stadium,200,Southern Nazarene,Great American,ii,26,0,19,7,0,,,,2028,Arkansas-Monticello,Great American,ii,40,14,7,13,6,,,,,,
401431499,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,3950,Superior Dome,128,Northern Michigan,GLIAC,ii,24,7,7,7,3,,,,2816,McKendree,Great Lakes,ii,31,14,3,0,7,,,,,,
401431509,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,3609,Allgood-Bailey Stadium,2402,Missouri S&T,Great Lakes,ii,20,6,7,0,7,,,,613,South Dakota Mines,Rocky Mountain,ii,43,13,13,10,7,,,,,,
401431517,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,3723,QU Stadium,2825,Quincy,Great Lakes,ii,15,0,3,6,6,,,,2249,Glenville State,Mountain East,ii,44,10,24,3,7,,,,,,
401424414,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,true,,3788,Kenneth P. LaValle Stadium,2619,Stony Brook,CAA,fcs,14,7,7,0,0,0.22816847547077165,,,227,Rhode Island,CAA,fcs,35,7,7,7,14,0.7718315245292283,,,4.9812769820,,
401416569,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,fbs,58,16,28,7,7,0.6006092661124897,1775,1783,2117,Central Michigan,Mid-American,fbs,44,7,8,7,22,0.39939073388751034,1536,1528,2.0476622516,,
401418645,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,3925,Seibert Stadium,2535,Samford,Southern,fcs,27,0,14,0,13,0.9355415998201145,,,338,Kennesaw State,Atlantic Sun,fcs,17,7,0,10,0,0.06445840017988547,,,7.2965680965,,
401421156,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,3868,Paladin Stadium,231,Furman,Southern,fcs,52,21,24,0,7,0.9989693463802006,,,2822,North Greenville,Gulf South,ii,0,0,0,0,0,0.001030653619799371,,,3.2659842888,,
401430702,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,6032,Hovey Field,2676,Virginia Union,CIAA,ii,77,14,21,28,14,,,,2355,Virginia Lynchburg,,,0,0,0,0,0,,,,,,
401431849,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,4851,Bazemore-Hyder Stadium,2673,Valdosta State,Gulf South,ii,36,3,3,17,13,,,,126110,Keiser University,,,21,0,7,7,7,,,,,,
401411092,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,false,,3752,Heinz Field,221,Pittsburgh,ACC,fbs,38,3,7,14,14,0.9865973304508046,1667,1667,277,West Virginia,Big 12,fbs,31,0,10,7,14,0.013402669549195445,1490,1490,9.9132290774,,
401431408,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,true,,5936,Koi Ishto Stadium,2191,East Central,Great American,ii,12,0,9,3,0,,,,2264,Harding,Great American,ii,29,7,7,7,8,,,,,,
401431465,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,true,,6064,Crain Family Stadium,319,Oklahoma Baptist,Great American,ii,32,2,10,0,20,,,,2888,Ouachita Baptist,Great American,ii,42,0,14,14,14,,,,,,
401431472,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,true,,3875,Paul Laird Field,199,Southeastern Oklahoma,Great American,ii,41,3,10,7,11,,,,2033,Arkansas Tech,Great American,ii,34,10,0,21,0,,,,,,
401431479,2022,1,regular,2022-09-01T23:00:00.000Z,false,false,true,,5891,Wilkins Stadium,2568,Southern Arkansas,Great American,ii,62,,,,,,,,2823,Northwestern Oklahoma State,Great American,ii,31,,,,,,,,,,
401411093,2022,1,regular,2022-09-01T23:30:00.000Z,false,false,false,,3630,BB&T Field,154,Wake Forest,ACC,fbs,44,17,6,14,7,0.9970047424463461,1640,1640,2678,VMI,Southern,fcs,10,0,3,7,0,0.0029952575536539294,,,1.2759959221,,
401420840,2022,1,regular,2022-09-01T23:30:00.000Z,false,false,false,,3748,Graham Stadium,2630,UT Martin,OVC,fcs,42,7,14,14,7,0.9943767706910461,,,2710,Western Illinois,MVFC,fcs,25,0,7,6,12,0.00562322930895387,,,2.8685095093,,
401432421,2022,1,regular,2022-09-01T23:30:00.000Z,false,false,true,,5933,Sea Foam Stadium,3066,Concordia-St. Paul,Northern Sun,ii,14,0,7,7,0,,,,2043,Augustana (SD),Northern Sun,ii,28,0,14,7,7,,,,,,
401431591,2022,1,regular,2022-09-01T23:30:00.000Z,false,false,false,,3960,Top Taggart Field,2222,Ferris State,GLIAC,ii,36,7,13,7,9,,,,2120,Central Washington,Lone Star,ii,20,3,10,0,7,,,,,,
401425510,2022,1,regular,2022-09-01T23:30:00.000Z,false,false,false,,5400,William B. Greene Jr. Stadium,2193,East Tennessee State,Southern,fcs,44,20,14,10,0,0.9988081056694157,,,2369,Mars Hill,South Atlantic,ii,7,0,0,7,0,0.0011918943305843088,,,2.8247297936,,
401420877,2022,1,regular,2022-09-02T00:00:00.000Z,false,false,false,,3706,Eccles Coliseum,253,Southern Utah,Western Athletic,fcs,44,10,10,11,13,0.8317519695737919,,,2900,St. Thomas (MN),Pioneer,fcs,13,7,0,6,0,0.16824803042620806,,,5.9706119350,,
401420806,2022,1,regular,2022-09-02T00:00:00.000Z,false,false,false,,3711,Estes Stadium,2110,Central Arkansas,Atlantic Sun,fcs,14,0,0,0,14,0.2905439291739932,,,2623,Missouri State,MVFC,fcs,27,0,17,3,7,0.7094560708260068,,,7.3614507409,,
401426537,2022,1,regular,2022-09-02T00:00:00.000Z,false,false,false,,3838,Faurot Field,142,Missouri,SEC,fbs,52,0,24,14,14,0.995361330261684,1404,1465,2348,Louisiana Tech,Conference USA,fbs,24,3,7,0,14,0.004638669738315948,1301,1240,2.5195936354,,
401431945,2022,1,regular,2022-09-02T00:00:00.000Z,false,false,true,,6054,Fred G. Hughes Stadium,2403,Missouri Southern State,Mid America,ii,7,7,0,0,0,,,,2438,Nebraska-Kearney,Mid America,ii,24,7,3,0,14,,,,,,
401432372,2022,1,regular,2022-09-02T00:00:00.000Z,false,false,true,,5942,Francis G. Welch Stadium,2214,Emporia State,Mid America,ii,42,14,14,0,14,,,,196,Northeastern State,Mid America,ii,17,0,14,3,0,,,,,,
401433087,2022,1,regular,2022-09-02T00:00:00.000Z,false,false,false,,4753,Greene Stadium,2911,William Jewell College,Great Lakes,ii,14,0,7,7,0,,,,11,Colorado Mesa,Rocky Mountain,ii,37,14,14,6,3,,,,,,
401431926,2022,1,regular,2022-09-02T00:00:00.000Z,false,false,true,,5134,Bearcat Stadium,138,Northwest Missouri State,Mid America,ii,33,7,13,13,0,,,,2231,Fort Hays State,Mid America,ii,19,3,9,0,7,,,,,,
401431915,2022,1,regular,2022-09-02T00:00:00.000Z,false,false,true,,6067,Carnie Smith Stadium,90,Pittsburg State,Mid America,ii,21,0,14,7,0,,,,2118,Central Missouri State,Mid America,ii,10,3,0,0,7,,,,,,
401426534,2022,1,regular,2022-09-02T00:00:00.000Z,false,false,false,,7221,Protective Stadium,5,UAB,Conference USA,fbs,59,28,10,21,0,0.9989403826160401,1546,1546,2010,Alabama A&M,SWAC,fcs,0,0,0,0,0,0.0010596173839598766,,,1.0305953775,,
401416592,2022,1,regular,2022-09-02T00:00:00.000Z,false,false,false,,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,fbs,34,7,14,7,6,0.4425623159458263,1376,1376,2197,Eastern Illinois,OVC,fcs,27,3,3,7,14,0.5574376840541737,,,1.4468880733,,
401431457,2022,1,regular,2022-09-02T00:00:00.000Z,false,false,true,,5113,Ruggles Field at Carpenter-Haygood Stadium,2271,Henderson State,Great American,ii,30,9,7,7,7,,,,2927,Southwestern Oklahoma,Great American,ii,13,7,3,3,0,,,,,,
401405064,2022,1,regular,2022-09-02T00:00:00.000Z,false,false,true,,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,fbs,31,3,7,14,7,0.48506051458343835,1635,1631,213,Penn State,Big Ten,fbs,35,0,21,0,14,0.5149394854165616,1670,1674,9.5688027282,,
401432370,2022,1,regular,2022-09-02T00:00:00.000Z,false,false,true,,6055,Craig Field at Spratt Memorial Stadium,137,Missouri Western,Mid America,ii,35,14,0,7,14,,,,2122,Central Oklahoma,Mid America,ii,0,0,0,0,0,,,,,,
401421125,2022,1,regular,2022-09-02T00:00:00.000Z,false,false,false,,4762,Memorial Stadium (Commerce TX),2837,Texas A&M-Commerce,Southland,fcs,52,14,21,7,10,0.9989703168967483,,,124179,Lincoln University (CA),,,7,0,0,7,0,0.0010296831032516884,,,3.1452939205,,
401431886,2022,1,regular,2022-09-02T00:00:00.000Z,false,false,false,,5869,LeGrand Stadium at 1st Community Credit Union Field,2025,Angelo State,Lone Star,ii,35,14,7,0,14,,,,2123,Chadron State,Rocky Mountain,ii,0,0,0,0,0,,,,,,
401431610,2022,1,regular,2022-09-02T00:00:00.000Z,false,false,false,,3942,Stewart Stadium,2692,Weber State,Big Sky,fcs,41,14,10,7,10,0.8492154740129105,,,2848,Western Oregon,Lone Star,ii,5,2,0,3,0,0.15078452598708947,,,4.2507202790,,
401433070,2022,1,regular,2022-09-02T00:00:00.000Z,false,true,false,,6209,Henry Biesiot Activities Center,316,Dickinson State,,,2,0,0,0,2,,,,2069,Black Hills State,Rocky Mountain,ii,17,0,0,14,3,,,,,,
401420880,2022,1,regular,2022-09-02T00:00:00.000Z,false,false,false,,3827,"Memorial Stadium (Stephenville, TX)",2627,Tarleton State,Western Athletic,fcs,29,7,9,3,10,,,,2400,Mississippi Valley State,SWAC,fcs,13,0,0,7,6,,,,,,
401418782,2022,1,regular,2022-09-02T00:00:00.000Z,false,false,true,,5440,Wildcat Stadium (TX),2000,Abilene Christian,Western Athletic,fcs,28,7,14,0,7,0.7174451425383288,,,2320,Lamar,Southland,fcs,14,14,0,0,0,0.2825548574616712,,,3.9534785416,,
401405060,2022,1,regular,2022-09-02T01:00:00.000Z,false,false,false,,3953,TCF Bank Stadium,135,Minnesota,Big Ten,fbs,38,7,17,14,0,0.998958161112331,1639,1691,166,New Mexico State,FBS Independents,fbs,0,0,0,0,0,0.0010418388876689555,1192,1140,1.1471103779,,
401403965,2022,1,regular,2022-09-02T02:00:00.000Z,false,false,false,,3947,Sun Devil Stadium,9,Arizona State,Pac-12,fbs,40,3,21,13,3,,1614,1614,2464,Northern Arizona,Big Sky,fcs,3,0,3,0,0,,,,,,
401413224,2022,1,regular,2022-09-02T02:30:00.000Z,false,false,false,,3660,Bulldog Stadium,278,Fresno State,Mountain West,fbs,35,21,0,7,7,0.9988563943420083,1590,1590,13,Cal Poly,Big Sky,fcs,7,0,7,0,0,0.0011436056579916531,,,1.1488744416,,
401415213,2022,1,regular,2022-09-02T02:30:00.000Z,false,false,false,,3935,Spartan Stadium,23,San José State,Mountain West,fbs,21,7,7,0,7,0.00902612416907343,1338,1338,2502,Portland State,Big Sky,fcs,17,7,0,3,7,0.9909738758309266,,,5.4525229031,,
401424415,2022,1,regular,2022-09-02T22:00:00.000Z,false,false,false,,717,Villanova Stadium,222,Villanova,CAA,fcs,45,3,28,7,7,0.9980479950135654,,,2329,Lehigh,Patriot,fcs,17,0,14,3,0,0.0019520049864345523,,,1.6178515160,,
401433057,2022,1,regular,2022-09-02T22:00:00.000Z,false,false,false,,4427,John A. Farrell Stadium,223,West Chester,Pennsylvania State Athletic,ii,17,0,14,0,3,,,,2060,Bentley,Northeast 10,ii,16,0,0,16,0,,,,,,
401450192,2022,1,regular,2022-09-02T22:00:00.000Z,false,false,false,,6114,Sea Gull Stadium,2532,Salisbury,New Jersey,iii,49,7,14,21,7,,,,2015,Albright,Mid Atlantic,iii,0,0,0,0,0,,,,,,
401431040,2022,1,regular,2022-09-02T22:30:00.000Z,false,false,false,,5830,Walter M. Katz Field,40,Curry,Commonwealth Coast,iii,20,6,7,0,7,,,,109,MIT,NEWMAC,iii,34,7,14,6,7,,,,,,
401435072,2022,1,regular,2022-09-02T23:00:00.000Z,false,false,false,,6048,Duane Stadium,2771,Merrimack,NEC,fcs,17,3,7,0,7,0.1387657318298984,,,107,Holy Cross,Patriot,fcs,31,10,9,5,7,0.8612342681701016,,,1.2761045587,,
401416590,2022,1,regular,2022-09-02T23:00:00.000Z,false,false,false,,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,fbs,42,0,14,14,14,0.6539861626803786,1380,1380,2198,Eastern Kentucky,Atlantic Sun,fcs,34,0,10,7,17,0.34601383731962143,,,6.3483908778,,
401426330,2022,1,regular,2022-09-02T23:00:00.000Z,false,false,false,,3918,Foreman Field,295,Old Dominion,Sun Belt,fbs,20,0,10,0,10,0.006236711524411014,1390,1391,259,Virginia Tech,ACC,fbs,17,7,0,10,0,0.993763288475589,1412,1411,9.2340782584,,
401450139,2022,1,regular,2022-09-02T23:00:00.000Z,false,false,false,,5791,Turf Field,111674,Alvernia University,Mid Atlantic,iii,27,0,20,0,7,,,,2667,Ursinus,Centennial,iii,59,21,10,7,21,,,,,,
401426535,2022,1,regular,2022-09-02T23:00:00.000Z,false,false,false,,4418,Jerry Richardson Stadium,2429,Charlotte,Conference USA,fbs,24,3,14,7,0,0.05046360132480283,1206,1206,2729,William & Mary,CAA,fcs,41,10,7,3,21,0.9495363986751971,,,9.4100183239,,
401416591,2022,1,regular,2022-09-02T23:00:00.000Z,false,false,false,,3936,Spartan Stadium,127,Michigan State,Big Ten,fbs,35,7,14,0,14,0.9802986088626432,1563,1613,2711,Western Michigan,Mid-American,fbs,13,3,0,10,0,0.019701391137356805,1538,1488,2.4084936095,,
401439539,2022,1,regular,2022-09-02T23:00:00.000Z,false,false,false,,6119,Stagg Field,81,Springfield,NEWMAC,iii,42,7,14,7,14,,,,2702,Western New England,Commonwealth Coast,iii,14,0,7,0,7,,,,,,
