game_id,team,offense.success_rate,offense.explosiveness,offense.rushing_plays.success_rate,offense.rushing_plays.explosiveness,offense.passing_plays.success_rate,offense.passing_plays.explosiveness,defense.ppa,defense.success_rate,defense.stuff_rate,defense.passing_downs.success_rate,defense.rushing_plays.success_rate,defense.passing_plays.success_rate,defense.passing_plays.explosiveness
401282801,Nebraska,0.43859649122807015,1.5408723851444903,0.4642857142857143,0.8855078425904008,0.41379310344827586,2.250850639578087,0.16994156948829073,0.43902439024390244,0.19444444444444445,0.25925925925925924,0.4444444444444444,0.43478260869565216,1.177246163242771
401282801,Purdue,0.43902439024390244,0.9602670142756781,0.4444444444444444,0.689043078066812,0.43478260869565216,1.177246163242771,0.14449544235846495,0.43859649122807015,0.21428571428571427,0.17647058823529413,0.4642857142857143,0.41379310344827586,2.250850639578087
401282803,Nebraska,0.5142857142857142,1.1253096565984269,0.42857142857142855,0.5924479821222298,0.6,1.505925138367139,0.34441980290214286,0.4489795918367347,0.06666666666666667,0.2,0.5,0.3684210526315789,1.8066955729274716
401282803,Wisconsin,0.4489795918367347,1.4713988057160468,0.5,1.3149269810173818,0.3684210526315789,1.8066955729274716,0.2510268331488712,0.5142857142857142,0.2571428571428571,0.4666666666666667,0.42857142857142855,0.6,1.505925138367139
401282804,Indiana State,0.30357142857142855,1.1638411661828454,0.1,1.7192508902402555,0.4166666666666667,1.089786536308524,0.21354133526651348,0.5,0.045454545454545456,0.25,0.5909090909090909,0.29411764705882354,1.1272497004396511
401282804,Northwestern,0.5,0.9195345417989559,0.5909090909090909,0.8795893189834376,0.29411764705882354,1.1272497004396511,-0.045000108406168575,0.30357142857142855,0.15,0.15789473684210525,0.1,0.4166666666666667,1.089786536308524
401282805,Northwestern,0.4411764705882353,1.246467766346174,0.4489795918367347,1.3336107578941778,0.42105263157894735,1.0068245395891635,0.1397674856993659,0.4126984126984127,0.1111111111111111,0.30434782608695654,0.4074074074074074,0.4166666666666667,0.8525364343947038
401282805,Ohio,0.4126984126984127,1.0318241617734718,0.4074074074074074,1.2763074263808825,0.4166666666666667,0.8525364343947038,0.3037322234309504,0.4411764705882353,0.08163265306122448,0.4117647058823529,0.4489795918367347,0.42105263157894735,1.0068245395891635
401282806,Northwestern,0.2542372881355932,1.4048150802395252,0.26666666666666666,1.0805932946085084,0.2413793103448276,1.7753542638178301,0.4413111019117923,0.5588235294117647,0.11627906976744186,0.5384615384615384,0.5348837209302325,0.6,1.5023239078286876
401282806,Wisconsin,0.5588235294117647,1.1459987069137574,0.5348837209302325,0.9136127063170636,0.6,1.5023239078286876,-0.12193883305977422,0.2542372881355932,0.26666666666666666,0.16666666666666666,0.26666666666666666,0.2413793103448276,1.7753542638178301
401282807,Northwestern,0.3076923076923077,1.4180883858025612,0.28888888888888886,1.0444125886893445,0.3333333333333333,1.859705236936363,-0.05551356465467967,0.3484848484848485,0.3333333333333333,0.21739130434782608,0.36666666666666664,0.3333333333333333,1.2096241064472015
401282807,Rutgers,0.3484848484848485,0.9844766032837813,0.36666666666666664,0.7388611452873227,0.3333333333333333,1.2096241064472015,0.0745588103890796,0.3076923076923077,0.2,0.23076923076923078,0.28888888888888886,0.3333333333333333,1.859705236936363
401282808,Northwestern,0.4492753623188406,0.9852695577212414,0.525,0.616042735703782,0.35714285714285715,1.760645883957906,0.3665503142676823,0.55,0.045454545454545456,0.5,0.5,0.5789473684210527,1.3155003818208568
401282808,Purdue,0.55,1.0004326355517028,0.5,0.3702971430133949,0.5789473684210527,1.3155003818208568,0.09126924620922575,0.4492753623188406,0.075,0.17647058823529413,0.525,0.35714285714285715,1.760645883957906
401282809,Ohio State,0.4823529411764706,1.376758933343264,0.41379310344827586,1.0736067005752852,0.5178571428571429,1.5022012365576,0.37579501991817116,0.4246575342465753,0.05263157894736842,0.3333333333333333,0.42105263157894735,0.42857142857142855,1.7747261662860214
401282809,Oregon,0.4246575342465753,1.4904079993426766,0.42105263157894735,1.2238597178332908,0.42857142857142855,1.7747261662860214,0.2932260901534538,0.4823529411764706,0.06896551724137931,0.2962962962962963,0.41379310344827586,0.5178571428571429,1.5022012365576
