id,season,home_team_x,home_points,away_team_x,away_points
400763593.0,2015.0,UCF,14.0,Florida International,15.0
400763593.0,2015.0,UCF,14.0,Florida International,15.0
400763399.0,2015.0,Central Michigan,13.0,Oklahoma State,24.0
400763399.0,2015.0,Central Michigan,13.0,Oklahoma State,24.0
400603839.0,2015.0,Vanderbilt,12.0,Western Kentucky,14.0
400603839.0,2015.0,Vanderbilt,12.0,Western Kentucky,14.0
400787302.0,2015.0,Idaho,28.0,Ohio,45.0
400787302.0,2015.0,Idaho,28.0,Ohio,45.0
400763398.0,2015.0,Minnesota,17.0,TCU,23.0
400763398.0,2015.0,Minnesota,17.0,TCU,23.0
400756894.0,2015.0,Tulane,7.0,Duke,37.0
400756894.0,2015.0,Tulane,7.0,Duke,37.0
400763587.0,2015.0,Georgia State,20.0,Charlotte,23.0
400763587.0,2015.0,Georgia State,20.0,Charlotte,23.0
400763470.0,2015.0,Western Michigan,24.0,Michigan State,37.0
400763470.0,2015.0,Western Michigan,24.0,Michigan State,37.0
400764855.0,2015.0,SMU,21.0,Baylor,56.0
400764855.0,2015.0,SMU,21.0,Baylor,56.0
400763588.0,2015.0,Eastern Michigan,34.0,Old Dominion,38.0
400763588.0,2015.0,Eastern Michigan,34.0,Old Dominion,38.0
400763495.0,2015.0,Nebraska,28.0,BYU,33.0
400763495.0,2015.0,Nebraska,28.0,BYU,33.0
400603836.0,2015.0,Southern Mississippi,16.0,Mississippi State,34.0
400603836.0,2015.0,Southern Mississippi,16.0,Mississippi State,34.0
400756905.0,2015.0,Virginia Tech,24.0,Ohio State,42.0
400756905.0,2015.0,Virginia Tech,24.0,Ohio State,42.0
400756912.0,2015.0,Florida Atlantic,20.0,Miami,44.0
400756912.0,2015.0,Florida Atlantic,20.0,Miami,44.0
400756911.0,2015.0,Louisville,31.0,Houston,34.0
400756911.0,2015.0,Louisville,31.0,Houston,34.0
400763502.0,2015.0,Maryland,27.0,Bowling Green,48.0
400763502.0,2015.0,Maryland,27.0,Bowling Green,48.0
400763414.0,2015.0,UT San Antonio,3.0,Kansas State,30.0
400763414.0,2015.0,UT San Antonio,3.0,Kansas State,30.0
400603870.0,2015.0,Vanderbilt,14.0,Georgia,31.0
400603870.0,2015.0,Vanderbilt,14.0,Georgia,31.0
400763499.0,2015.0,Colorado State,20.0,Minnesota,23.0
400763499.0,2015.0,Colorado State,20.0,Minnesota,23.0
400757021.0,2015.0,Rutgers,34.0,Washington State,37.0
400757021.0,2015.0,Rutgers,34.0,Washington State,37.0
400756917.0,2015.0,Virginia,27.0,Notre Dame,34.0
400756917.0,2015.0,Virginia,27.0,Notre Dame,34.0
400603861.0,2015.0,Arkansas,12.0,Toledo,16.0
400603861.0,2015.0,Arkansas,12.0,Toledo,16.0
400787119.0,2015.0,Wyoming,29.0,Eastern Michigan,48.0
400787119.0,2015.0,Wyoming,29.0,Eastern Michigan,48.0
400763409.0,2015.0,Iowa State,17.0,Iowa,31.0
400763409.0,2015.0,Iowa State,17.0,Iowa,31.0
400603868.0,2015.0,Tennessee,24.0,Oklahoma,31.0
400603868.0,2015.0,Tennessee,24.0,Oklahoma,31.0
400756915.0,2015.0,Akron,7.0,Pittsburgh,24.0
400756915.0,2015.0,Akron,7.0,Pittsburgh,24.0
400763410.0,2015.0,Kansas,23.0,Memphis,55.0
400763410.0,2015.0,Kansas,23.0,Memphis,55.0
400756892.0,2015.0,Nevada,20.0,Arizona,44.0
400756892.0,2015.0,Nevada,20.0,Arizona,44.0
400603862.0,2015.0,Arkansas State,20.0,Missouri,27.0
400603862.0,2015.0,Arkansas State,20.0,Missouri,27.0
400603867.0,2015.0,South Carolina,22.0,Kentucky,26.0
400603867.0,2015.0,South Carolina,22.0,Kentucky,26.0
400787415.0,2015.0,New Mexico State,32.0,Georgia State,34.0
400787415.0,2015.0,New Mexico State,32.0,Georgia State,34.0
400764863.0,2015.0,New Mexico,21.0,Tulsa,40.0
400764863.0,2015.0,New Mexico,21.0,Tulsa,40.0
400764862.0,2015.0,Cincinnati,26.0,Temple,34.0
400764862.0,2015.0,Cincinnati,26.0,Temple,34.0
400603865.0,2015.0,Mississippi State,19.0,LSU,21.0
400603865.0,2015.0,Mississippi State,19.0,LSU,21.0
400757015.0,2015.0,UNLV,3.0,UCLA,37.0
400757015.0,2015.0,UNLV,3.0,UCLA,37.0
400756920.0,2015.0,Boston College,0.0,Florida State,14.0
400756920.0,2015.0,Boston College,0.0,Florida State,14.0
400756930.0,2015.0,Army,14.0,Wake Forest,17.0
400756930.0,2015.0,Army,14.0,Wake Forest,17.0
400756921.0,2015.0,Duke,10.0,Northwestern,19.0
400756921.0,2015.0,Duke,10.0,Northwestern,19.0
400763605.0,2015.0,North Texas,24.0,Rice,38.0
400763605.0,2015.0,North Texas,24.0,Rice,38.0
400764869.0,2015.0,UMass,23.0,Temple,25.0
400764869.0,2015.0,UMass,23.0,Temple,25.0
400787311.0,2015.0,Eastern Michigan,17.0,Ball State,28.0
400787311.0,2015.0,Eastern Michigan,17.0,Ball State,28.0
400764864.0,2015.0,Bowling Green,41.0,Memphis,44.0
400764864.0,2015.0,Bowling Green,41.0,Memphis,44.0
400756929.0,2015.0,Purdue,24.0,Virginia Tech,51.0
400756929.0,2015.0,Purdue,24.0,Virginia Tech,51.0
400764865.0,2015.0,Miami (OH),33.0,Cincinnati,37.0
400764865.0,2015.0,Miami (OH),33.0,Cincinnati,37.0
400756925.0,2015.0,Old Dominion,14.0,NC State,38.0
400756925.0,2015.0,Old Dominion,14.0,NC State,38.0
400603851.0,2015.0,Arkansas,24.0,Texas Tech,35.0
400603851.0,2015.0,Arkansas,24.0,Texas Tech,35.0
400757028.0,2015.0,Colorado State,24.0,Colorado,27.0
400757028.0,2015.0,Colorado State,24.0,Colorado,27.0
400763606.0,2015.0,Texas State,50.0,Southern Mississippi,56.0
400763606.0,2015.0,Texas State,50.0,Southern Mississippi,56.0
400757034.0,2015.0,Texas,44.0,California,45.0
400757034.0,2015.0,Texas,44.0,California,45.0
400603853.0,2015.0,Kentucky,9.0,Florida,14.0
400603853.0,2015.0,Kentucky,9.0,Florida,14.0
400763604.0,2015.0,New Mexico State,47.0,UTEP,50.0
400763604.0,2015.0,New Mexico State,47.0,UTEP,50.0
400787243.0,2015.0,San Diego State,27.0,South Alabama,34.0
400787243.0,2015.0,San Diego State,27.0,South Alabama,34.0
400757026.0,2015.0,USC,31.0,Stanford,41.0
400757026.0,2015.0,USC,31.0,Stanford,41.0
400603850.0,2015.0,Alabama,37.0,Ole Miss,43.0
400603850.0,2015.0,Alabama,37.0,Ole Miss,43.0
400757029.0,2015.0,Fresno State,24.0,Utah,45.0
400757029.0,2015.0,Fresno State,24.0,Utah,45.0
400756931.0,2015.0,Virginia,14.0,Boise State,56.0
400756931.0,2015.0,Virginia,14.0,Boise State,56.0
400757035.0,2015.0,Oregon State,24.0,Stanford,42.0
400757035.0,2015.0,Oregon State,24.0,Stanford,42.0
400603849.0,2015.0,Syracuse,24.0,LSU,34.0
400603849.0,2015.0,Syracuse,24.0,LSU,34.0
400763526.0,2015.0,Purdue,28.0,Bowling Green,35.0
400763526.0,2015.0,Purdue,28.0,Bowling Green,35.0
400764871.0,2015.0,Connecticut,18.0,Navy,28.0
400764871.0,2015.0,Connecticut,18.0,Navy,28.0
400756938.0,2015.0,Wake Forest,24.0,Indiana,31.0
400756938.0,2015.0,Wake Forest,24.0,Indiana,31.0
400787246.0,2015.0,Wyoming,28.0,New Mexico,38.0
400787246.0,2015.0,Wyoming,28.0,New Mexico,38.0
400763610.0,2015.0,Old Dominion,0.0,Appalachian State,49.0
400763610.0,2015.0,Old Dominion,0.0,Appalachian State,49.0
400763424.0,2015.0,Texas,27.0,Oklahoma State,30.0
400763424.0,2015.0,Texas,27.0,Oklahoma State,30.0
400763608.0,2015.0,Kent State,29.0,Marshall,36.0
400763608.0,2015.0,Kent State,29.0,Marshall,36.0
400763425.0,2015.0,Texas Tech,52.0,TCU,55.0
400763425.0,2015.0,Texas Tech,52.0,TCU,55.0
400757040.0,2015.0,Washington,24.0,California,30.0
400757040.0,2015.0,Washington,24.0,California,30.0
400760493.0,2015.0,Eastern Michigan,36.0,Army,58.0
400760493.0,2015.0,Eastern Michigan,36.0,Army,58.0
400768337.0,2015.0,SMU,45.0,James Madison,48.0
400768337.0,2015.0,SMU,45.0,James Madison,48.0
400763612.0,2015.0,UT San Antonio,31.0,Colorado State,33.0
400763612.0,2015.0,UT San Antonio,31.0,Colorado State,33.0
400763607.0,2015.0,Charlotte,7.0,Florida Atlantic,17.0
400763607.0,2015.0,Charlotte,7.0,Florida Atlantic,17.0
400603842.0,2015.0,Arkansas,21.0,Texas A&M,28.0
400603842.0,2015.0,Arkansas,21.0,Texas A&M,28.0
400603843.0,2015.0,Auburn,9.0,Mississippi State,17.0
400603843.0,2015.0,Auburn,9.0,Mississippi State,17.0
400757036.0,2015.0,Arizona,30.0,UCLA,56.0
400757036.0,2015.0,Arizona,30.0,UCLA,56.0
400756936.0,2015.0,South Alabama,13.0,NC State,63.0
400756936.0,2015.0,South Alabama,13.0,NC State,63.0
400757039.0,2015.0,Oregon,20.0,Utah,62.0
400757039.0,2015.0,Oregon,20.0,Utah,62.0
400787443.0,2015.0,Idaho,20.0,Georgia Southern,44.0
400787443.0,2015.0,Idaho,20.0,Georgia Southern,44.0
400757037.0,2015.0,Arizona State,14.0,USC,42.0
400757037.0,2015.0,Arizona State,14.0,USC,42.0
400763614.0,2015.0,Charlotte,3.0,Temple,37.0
400763614.0,2015.0,Charlotte,3.0,Temple,37.0
400764875.0,2015.0,South Florida,17.0,Memphis,24.0
400764875.0,2015.0,South Florida,17.0,Memphis,24.0
400763530.0,2015.0,Maryland,0.0,Michigan,28.0
400763530.0,2015.0,Maryland,0.0,Michigan,28.0
400763533.0,2015.0,Wisconsin,6.0,Iowa,10.0
400763533.0,2015.0,Wisconsin,6.0,Iowa,10.0
400764879.0,2015.0,Tulsa,24.0,Houston,38.0
400764879.0,2015.0,Tulsa,24.0,Houston,38.0
400756945.0,2015.0,Virginia Tech,13.0,Pittsburgh,17.0
400756945.0,2015.0,Virginia Tech,13.0,Pittsburgh,17.0
400756943.0,2015.0,NC State,13.0,Louisville,20.0
400756943.0,2015.0,NC State,13.0,Louisville,20.0
400787316.0,2015.0,Akron,12.0,Ohio,14.0
400787316.0,2015.0,Akron,12.0,Ohio,14.0
400787317.0,2015.0,Ball State,10.0,Toledo,24.0
400787317.0,2015.0,Ball State,10.0,Toledo,24.0
400787446.0,2015.0,Georgia State,33.0,Liberty,41.0
400787446.0,2015.0,Georgia State,33.0,Liberty,41.0
400756941.0,2015.0,Wake Forest,16.0,Florida State,24.0
400756941.0,2015.0,Wake Forest,16.0,Florida State,24.0
400763617.0,2015.0,Rice,10.0,Western Kentucky,49.0
400763617.0,2015.0,Rice,10.0,Western Kentucky,49.0
400763529.0,2015.0,Indiana,27.0,Ohio State,34.0
400763529.0,2015.0,Indiana,27.0,Ohio State,34.0
400756942.0,2015.0,Georgia Tech,31.0,North Carolina,38.0
400756942.0,2015.0,Georgia Tech,31.0,North Carolina,38.0
400787318.0,2015.0,Buffalo,22.0,Bowling Green,28.0
400787318.0,2015.0,Buffalo,22.0,Bowling Green,28.0
400764877.0,2015.0,SMU,23.0,East Carolina,49.0
400764877.0,2015.0,SMU,23.0,East Carolina,49.0
400787447.0,2015.0,Troy,18.0,South Alabama,24.0
400787447.0,2015.0,Troy,18.0,South Alabama,24.0
400603884.0,2015.0,Tennessee,20.0,Arkansas,24.0
400603884.0,2015.0,Tennessee,20.0,Arkansas,24.0
400603882.0,2015.0,Middle Tennessee,13.0,Vanderbilt,17.0
400603882.0,2015.0,Middle Tennessee,13.0,Vanderbilt,17.0
400787445.0,2015.0,Louisiana Monroe,31.0,Georgia Southern,51.0
400787445.0,2015.0,Louisiana Monroe,31.0,Georgia Southern,51.0
400787251.0,2015.0,Nevada,17.0,UNLV,23.0
400787251.0,2015.0,Nevada,17.0,UNLV,23.0
400757042.0,2015.0,UCLA,23.0,Arizona State,38.0
400757042.0,2015.0,UCLA,23.0,Arizona State,38.0
400763619.0,2015.0,UTEP,6.0,UT San Antonio,25.0
400763619.0,2015.0,UTEP,6.0,UT San Antonio,25.0
400757043.0,2015.0,Colorado,24.0,Oregon,41.0
400757043.0,2015.0,Colorado,24.0,Oregon,41.0
400757045.0,2015.0,USC,12.0,Washington,17.0
400757045.0,2015.0,USC,12.0,Washington,17.0
400756949.0,2015.0,Army,3.0,Duke,44.0
400756949.0,2015.0,Army,3.0,Duke,44.0
400763432.0,2015.0,Kansas,7.0,Baylor,66.0
400763432.0,2015.0,Kansas,7.0,Baylor,66.0
400763621.0,2015.0,Florida Atlantic,26.0,Rice,27.0
400763621.0,2015.0,Florida Atlantic,26.0,Rice,27.0
400756947.0,2015.0,Boston College,0.0,Wake Forest,3.0
400756947.0,2015.0,Boston College,0.0,Wake Forest,3.0
400787322.0,2015.0,Eastern Michigan,21.0,Akron,47.0
400787322.0,2015.0,Eastern Michigan,21.0,Akron,47.0
400787448.0,2015.0,Georgia State,3.0,Appalachian State,37.0
400787448.0,2015.0,Georgia State,3.0,Appalachian State,37.0
400763539.0,2015.0,Purdue,13.0,Minnesota,41.0
400763539.0,2015.0,Purdue,13.0,Minnesota,41.0
400763536.0,2015.0,Nebraska,21.0,Wisconsin,23.0
400763536.0,2015.0,Nebraska,21.0,Wisconsin,23.0
400764884.0,2015.0,UCF,13.0,Connecticut,40.0
400764884.0,2015.0,UCF,13.0,Connecticut,40.0
400757049.0,2015.0,Oregon,38.0,Washington State,45.0
400757049.0,2015.0,Oregon,38.0,Washington State,45.0
400763625.0,2015.0,UT San Antonio,31.0,Louisiana Tech,34.0
400763625.0,2015.0,UT San Antonio,31.0,Louisiana Tech,34.0
400787255.0,2015.0,Colorado State,10.0,Boise State,41.0
400787255.0,2015.0,Colorado State,10.0,Boise State,41.0
400763436.0,2015.0,West Virginia,26.0,Oklahoma State,33.0
400763436.0,2015.0,West Virginia,26.0,Oklahoma State,33.0
400603901.0,2015.0,Missouri,3.0,Florida,21.0
400603901.0,2015.0,Missouri,3.0,Florida,21.0
400763433.0,2015.0,Kansas State,45.0,TCU,52.0
400763433.0,2015.0,Kansas State,45.0,TCU,52.0
400763540.0,2015.0,Rutgers,24.0,Michigan State,31.0
400763540.0,2015.0,Rutgers,24.0,Michigan State,31.0
400787256.0,2015.0,Fresno State,14.0,Utah State,56.0
400787256.0,2015.0,Fresno State,14.0,Utah State,56.0
400787257.0,2015.0,Hawai'i,14.0,San Diego State,28.0
400787257.0,2015.0,Hawai'i,14.0,San Diego State,28.0
400787450.0,2015.0,South Alabama,31.0,Arkansas State,49.0
400787450.0,2015.0,South Alabama,31.0,Arkansas State,49.0
400603898.0,2015.0,Kentucky,27.0,Auburn,30.0
400603898.0,2015.0,Kentucky,27.0,Auburn,30.0
400763629.0,2015.0,North Texas,28.0,Western Kentucky,55.0
400763629.0,2015.0,North Texas,28.0,Western Kentucky,55.0
400764885.0,2015.0,Tulane,7.0,Houston,42.0
400764885.0,2015.0,Tulane,7.0,Houston,42.0
400763627.0,2015.0,Florida Atlantic,17.0,Marshall,33.0
400763627.0,2015.0,Florida Atlantic,17.0,Marshall,33.0
400763544.0,2015.0,Northwestern,10.0,Iowa,40.0
400763544.0,2015.0,Northwestern,10.0,Iowa,40.0
400787328.0,2015.0,Ohio,14.0,Western Michigan,49.0
400787328.0,2015.0,Ohio,14.0,Western Michigan,49.0
400763439.0,2015.0,Kansas,20.0,Texas Tech,30.0
400763439.0,2015.0,Kansas,20.0,Texas Tech,30.0
400764887.0,2015.0,Connecticut,20.0,South Florida,28.0
400764887.0,2015.0,Connecticut,20.0,South Florida,28.0
400756955.0,2015.0,Georgia Tech,28.0,Pittsburgh,31.0
400756955.0,2015.0,Georgia Tech,28.0,Pittsburgh,31.0
400787327.0,2015.0,Miami (OH),12.0,Northern Illinois,45.0
400787327.0,2015.0,Miami (OH),12.0,Northern Illinois,45.0
400787329.0,2015.0,Ball State,19.0,Georgia State,31.0
400787329.0,2015.0,Ball State,19.0,Georgia State,31.0
400763542.0,2015.0,Michigan,23.0,Michigan State,27.0
400763542.0,2015.0,Michigan,23.0,Michigan State,27.0
400763541.0,2015.0,Indiana,52.0,Rutgers,55.0
400763541.0,2015.0,Indiana,52.0,Rutgers,55.0
400763543.0,2015.0,Minnesota,25.0,Nebraska,48.0
400763543.0,2015.0,Minnesota,25.0,Nebraska,48.0
400763440.0,2015.0,Kansas State,0.0,Oklahoma,55.0
400763440.0,2015.0,Kansas State,0.0,Oklahoma,55.0
400787453.0,2015.0,Troy,16.0,Idaho,19.0
400787453.0,2015.0,Troy,16.0,Idaho,19.0
400603897.0,2015.0,Texas A&M,23.0,Alabama,41.0
400603897.0,2015.0,Texas A&M,23.0,Alabama,41.0
400787326.0,2015.0,UMass,10.0,Kent State,15.0
400787326.0,2015.0,UMass,10.0,Kent State,15.0
400787451.0,2015.0,Louisiana Monroe,14.0,Appalachian State,59.0
400787451.0,2015.0,Louisiana Monroe,14.0,Appalachian State,59.0
400763438.0,2015.0,Iowa State,21.0,TCU,45.0
400763438.0,2015.0,Iowa State,21.0,TCU,45.0
400757051.0,2015.0,Colorado,31.0,Arizona,38.0
400757051.0,2015.0,Colorado,31.0,Arizona,38.0
400787265.0,2015.0,San José State,7.0,San Diego State,30.0
400787265.0,2015.0,San José State,7.0,San Diego State,30.0
400764890.0,2015.0,East Carolina,14.0,Temple,24.0
400764890.0,2015.0,East Carolina,14.0,Temple,24.0
400764891.0,2015.0,Tulsa,42.0,Memphis,66.0
400764891.0,2015.0,Tulsa,42.0,Memphis,66.0
400756960.0,2015.0,Miami,0.0,Clemson,58.0
400756960.0,2015.0,Miami,0.0,Clemson,58.0
400763550.0,2015.0,Nebraska,28.0,Northwestern,30.0
400763550.0,2015.0,Nebraska,28.0,Northwestern,30.0
400756964.0,2015.0,Wake Forest,17.0,NC State,35.0
400756964.0,2015.0,Wake Forest,17.0,NC State,35.0
400763632.0,2015.0,Charlotte,10.0,Southern Mississippi,44.0
400763632.0,2015.0,Charlotte,10.0,Southern Mississippi,44.0
400756965.0,2015.0,Syracuse,20.0,Pittsburgh,23.0
400756965.0,2015.0,Syracuse,20.0,Pittsburgh,23.0
400764895.0,2015.0,UCF,10.0,Houston,59.0
400764895.0,2015.0,UCF,10.0,Houston,59.0
400787334.0,2015.0,Kent State,0.0,Bowling Green,48.0
400787334.0,2015.0,Kent State,0.0,Bowling Green,48.0
400787336.0,2015.0,Ball State,21.0,Central Michigan,23.0
400787336.0,2015.0,Ball State,21.0,Central Michigan,23.0
400787338.0,2015.0,UMass,35.0,Toledo,51.0
400787338.0,2015.0,UMass,35.0,Toledo,51.0
400756961.0,2015.0,Virginia Tech,43.0,Duke,45.0
400756961.0,2015.0,Virginia Tech,43.0,Duke,45.0
400763548.0,2015.0,Maryland,30.0,Penn State,31.0
400763548.0,2015.0,Maryland,30.0,Penn State,31.0
400763547.0,2015.0,Illinois,13.0,Wisconsin,24.0
400763547.0,2015.0,Illinois,13.0,Wisconsin,24.0
400757057.0,2015.0,Arizona,42.0,Washington State,45.0
400757057.0,2015.0,Arizona,42.0,Washington State,45.0
400763551.0,2015.0,Rutgers,7.0,Ohio State,49.0
400763551.0,2015.0,Rutgers,7.0,Ohio State,49.0
400787457.0,2015.0,New Mexico State,7.0,Troy,52.0
400787457.0,2015.0,New Mexico State,7.0,Troy,52.0
400757059.0,2015.0,Oregon State,13.0,Colorado,17.0
400757059.0,2015.0,Oregon State,13.0,Colorado,17.0
400756966.0,2015.0,Pittsburgh,19.0,North Carolina,26.0
400756966.0,2015.0,Pittsburgh,19.0,North Carolina,26.0
400787340.0,2015.0,Miami (OH),24.0,Buffalo,29.0
400787340.0,2015.0,Miami (OH),24.0,Buffalo,29.0
400787339.0,2015.0,Eastern Michigan,28.0,Western Michigan,58.0
400787339.0,2015.0,Eastern Michigan,28.0,Western Michigan,58.0
400756967.0,2015.0,Wake Forest,19.0,Louisville,20.0
400756967.0,2015.0,Wake Forest,19.0,Louisville,20.0
400763641.0,2015.0,Rice,17.0,Louisiana Tech,42.0
400763641.0,2015.0,Rice,17.0,Louisiana Tech,42.0
400763640.0,2015.0,Old Dominion,30.0,Western Kentucky,55.0
400763640.0,2015.0,Old Dominion,30.0,Western Kentucky,55.0
400603872.0,2015.0,Auburn,19.0,Ole Miss,27.0
400603872.0,2015.0,Auburn,19.0,Ole Miss,27.0
400756968.0,2015.0,Boston College,10.0,Virginia Tech,26.0
400756968.0,2015.0,Boston College,10.0,Virginia Tech,26.0
400787341.0,2015.0,Akron,6.0,Central Michigan,14.0
400787341.0,2015.0,Akron,6.0,Central Michigan,14.0
400757063.0,2015.0,California,21.0,USC,27.0
400757063.0,2015.0,California,21.0,USC,27.0
400787273.0,2015.0,Colorado State,17.0,San Diego State,41.0
400787273.0,2015.0,Colorado State,17.0,San Diego State,41.0
400787272.0,2015.0,UNLV,27.0,Boise State,55.0
400787272.0,2015.0,UNLV,27.0,Boise State,55.0
400763637.0,2015.0,Charlotte,10.0,Marshall,34.0
400763637.0,2015.0,Charlotte,10.0,Marshall,34.0
400763447.0,2015.0,Kansas,7.0,Oklahoma,62.0
400763447.0,2015.0,Kansas,7.0,Oklahoma,62.0
400763448.0,2015.0,Texas Tech,53.0,Oklahoma State,70.0
400763448.0,2015.0,Texas Tech,53.0,Oklahoma State,70.0
400756969.0,2015.0,NC State,41.0,Clemson,56.0
400756969.0,2015.0,NC State,41.0,Clemson,56.0
400764900.0,2015.0,SMU,31.0,Tulsa,40.0
400764900.0,2015.0,SMU,31.0,Tulsa,40.0
400756970.0,2015.0,Duke,27.0,Miami,30.0
400756970.0,2015.0,Duke,27.0,Miami,30.0
400763553.0,2015.0,Minnesota,26.0,Michigan,29.0
400763553.0,2015.0,Minnesota,26.0,Michigan,29.0
400603875.0,2015.0,Kentucky,21.0,Tennessee,52.0
400603875.0,2015.0,Kentucky,21.0,Tennessee,52.0
400763585.0,2015.0,Temple,20.0,Notre Dame,24.0
400763585.0,2015.0,Temple,20.0,Notre Dame,24.0
400787271.0,2015.0,Hawai'i,7.0,Air Force,58.0
400787271.0,2015.0,Hawai'i,7.0,Air Force,58.0
400757066.0,2015.0,Washington State,28.0,Stanford,30.0
400757066.0,2015.0,Washington State,28.0,Stanford,30.0
400787343.0,2015.0,Toledo,27.0,Northern Illinois,32.0
400787343.0,2015.0,Toledo,27.0,Northern Illinois,32.0
400787345.0,2015.0,Kent State,17.0,Buffalo,18.0
400787345.0,2015.0,Kent State,17.0,Buffalo,18.0
400787464.0,2015.0,Appalachian State,27.0,Arkansas State,40.0
400787464.0,2015.0,Appalachian State,27.0,Arkansas State,40.0
400763449.0,2015.0,Kansas State,24.0,Baylor,31.0
400763449.0,2015.0,Kansas State,24.0,Baylor,31.0
400603911.0,2015.0,Missouri,13.0,Mississippi State,31.0
400603911.0,2015.0,Missouri,13.0,Mississippi State,31.0
400790886.0,2015.0,Fresno State,16.0,Nevada,30.0
400790886.0,2015.0,Fresno State,16.0,Nevada,30.0
400764901.0,2015.0,SMU,40.0,Temple,60.0
400764901.0,2015.0,SMU,40.0,Temple,60.0
400790887.0,2015.0,San José State,16.0,BYU,17.0
400790887.0,2015.0,San José State,16.0,BYU,17.0
400763563.0,2015.0,Purdue,14.0,Illinois,48.0
400763563.0,2015.0,Purdue,14.0,Illinois,48.0
400756978.0,2015.0,Pittsburgh,30.0,Notre Dame,42.0
400756978.0,2015.0,Pittsburgh,30.0,Notre Dame,42.0
400787348.0,2015.0,UMass,13.0,Akron,17.0
400787348.0,2015.0,UMass,13.0,Akron,17.0
400756973.0,2015.0,Boston College,8.0,NC State,24.0
400756973.0,2015.0,Boston College,8.0,NC State,24.0
400757070.0,2015.0,Colorado,10.0,Stanford,42.0
400757070.0,2015.0,Colorado,10.0,Stanford,42.0
400787465.0,2015.0,Georgia State,21.0,Louisiana,23.0
400787465.0,2015.0,Georgia State,21.0,Louisiana,23.0
400787275.0,2015.0,Wyoming,7.0,Colorado State,26.0
400787275.0,2015.0,Wyoming,7.0,Colorado State,26.0
400763558.0,2015.0,Maryland,24.0,Wisconsin,31.0
400763558.0,2015.0,Maryland,24.0,Wisconsin,31.0
400603908.0,2015.0,Ole Miss,52.0,Arkansas,53.0
400603908.0,2015.0,Ole Miss,52.0,Arkansas,53.0
400763557.0,2015.0,Indiana,27.0,Iowa,35.0
400763557.0,2015.0,Indiana,27.0,Iowa,35.0
400787468.0,2015.0,Texas State,21.0,New Mexico State,31.0
400787468.0,2015.0,Texas State,21.0,New Mexico State,31.0
400764905.0,2015.0,Tulane,3.0,Connecticut,7.0
400764905.0,2015.0,Tulane,3.0,Connecticut,7.0
400757069.0,2015.0,Oregon State,0.0,UCLA,41.0
400757069.0,2015.0,Oregon State,0.0,UCLA,41.0
400763647.0,2015.0,UT San Antonio,31.0,Old Dominion,36.0
400763647.0,2015.0,UT San Antonio,31.0,Old Dominion,36.0
400764904.0,2015.0,Memphis,20.0,Navy,45.0
400764904.0,2015.0,Memphis,20.0,Navy,45.0
400764902.0,2015.0,East Carolina,17.0,South Florida,22.0
400764902.0,2015.0,East Carolina,17.0,South Florida,22.0
400603910.0,2015.0,Texas A&M,10.0,Auburn,26.0
400603910.0,2015.0,Texas A&M,10.0,Auburn,26.0
400787350.0,2015.0,Central Michigan,23.0,Toledo,28.0
400787350.0,2015.0,Central Michigan,23.0,Toledo,28.0
400787351.0,2015.0,Buffalo,30.0,Northern Illinois,41.0
400787351.0,2015.0,Buffalo,30.0,Northern Illinois,41.0
400787352.0,2015.0,Western Michigan,27.0,Bowling Green,41.0
400787352.0,2015.0,Western Michigan,27.0,Bowling Green,41.0
400756979.0,2015.0,Georgia Tech,21.0,Virginia Tech,23.0
400756979.0,2015.0,Georgia Tech,21.0,Virginia Tech,23.0
400757073.0,2015.0,Colorado,24.0,USC,27.0
400757073.0,2015.0,Colorado,24.0,USC,27.0
400787353.0,2015.0,Miami (OH),28.0,Akron,37.0
400787353.0,2015.0,Miami (OH),28.0,Akron,37.0
400756981.0,2015.0,Duke,13.0,Pittsburgh,31.0
400756981.0,2015.0,Duke,13.0,Pittsburgh,31.0
400760498.0,2015.0,Army,31.0,Tulane,34.0
400760498.0,2015.0,Army,31.0,Tulane,34.0
400763564.0,2015.0,Illinois,3.0,Ohio State,28.0
400763564.0,2015.0,Illinois,3.0,Ohio State,28.0
400603931.0,2015.0,Auburn,13.0,Georgia,20.0
400603931.0,2015.0,Auburn,13.0,Georgia,20.0
400763650.0,2015.0,Florida Atlantic,17.0,Middle Tennessee,24.0
400763650.0,2015.0,Florida Atlantic,17.0,Middle Tennessee,24.0
400603934.0,2015.0,South Carolina,14.0,Florida,24.0
400603934.0,2015.0,South Carolina,14.0,Florida,24.0
400763649.0,2015.0,Charlotte,27.0,UT San Antonio,30.0
400763649.0,2015.0,Charlotte,27.0,UT San Antonio,30.0
400787471.0,2015.0,Louisiana Monroe,21.0,Arkansas State,59.0
400787471.0,2015.0,Louisiana Monroe,21.0,Arkansas State,59.0
400787354.0,2015.0,Eastern Michigan,17.0,UMass,28.0
400787354.0,2015.0,Eastern Michigan,17.0,UMass,28.0
400787472.0,2015.0,Troy,10.0,Georgia Southern,45.0
400787472.0,2015.0,Troy,10.0,Georgia Southern,45.0
400763653.0,2015.0,Rice,10.0,Southern Mississippi,65.0
400763653.0,2015.0,Rice,10.0,Southern Mississippi,65.0
400603933.0,2015.0,Mississippi State,6.0,Alabama,31.0
400603933.0,2015.0,Mississippi State,6.0,Alabama,31.0
400756980.0,2015.0,Syracuse,27.0,Clemson,37.0
