season,week,home_team_x,home_points,away_team_x,away_points,spread,margin,PREDICTION
2015,1,South Carolina,17.0,North Carolina,13.0,-3.5,-4.0,-6.234375
2015,1,UCF,14.0,Florida International,15.0,-17.0,1.0,-6.584583997632022
2015,1,Central Michigan,13.0,Oklahoma State,24.0,20.5,11.0,13.784801349309364
2015,1,Vanderbilt,12.0,Western Kentucky,14.0,-17.5,2.0,-17.671875
2015,1,Utah,24.0,Michigan,17.0,-3.0,-7.0,-6.361328125
2015,1,Idaho,28.0,Ohio,45.0,7.0,17.0,13.875073068649456
2015,1,Minnesota,17.0,TCU,23.0,16.0,6.0,18.50720940306622
2015,1,Tulane,7.0,Duke,37.0,13.5,30.0,23.006605134930936
2015,1,Arizona,42.0,UT San Antonio,32.0,-30.5,-10.0,-26.526632187248612
2015,1,Hawai'i,28.0,Colorado,20.0,-2.5,-8.0,-5.854722990069064
2015,1,Georgia State,20.0,Charlotte,23.0,-4.0,3.0,-1.693359375
2015,1,Western Michigan,24.0,Michigan State,37.0,23.5,13.0,21.62659822430936
2015,1,SMU,21.0,Baylor,56.0,20.0,35.0,26.53000726198202
2015,1,Boise State,16.0,Washington,13.0,-11.0,-3.0,-6.537109375
2015,1,Northwestern,16.0,Stanford,6.0,10.0,-10.0,17.11427637737558
2015,1,Georgia,51.0,Louisiana Monroe,14.0,-31.0,-37.0,-26.39178943369664
2015,1,Temple,27.0,Penn State,10.0,14.0,-17.0,-7.2763138352762535
2015,1,Tulsa,47.0,Florida Atlantic,44.0,-21.0,-3.0,-10.469041108424154
2015,1,Arkansas,48.0,UTEP,13.0,-35.0,-35.0,-32.15946209303232
2015,1,UCLA,34.0,Virginia,16.0,-14.5,-18.0,-15.216796875
2015,1,Nebraska,28.0,BYU,33.0,-7.5,5.0,-7.61328125
2015,1,Auburn,31.0,Louisville,24.0,-10.5,-7.0,-12.248046875
2015,1,Eastern Michigan,34.0,Old Dominion,38.0,-7.0,4.0,-2.7704991096081413
2015,1,Tennessee,59.0,Bowling Green,30.0,-17.0,-29.0,-19.315343856056185
2015,1,NC State,49.0,Troy,21.0,-23.0,-28.0,-23.382118343032307
2015,1,Texas A&M,38.0,Arizona State,17.0,-3.0,-21.0,-8.44921875
2015,1,Oklahoma,41.0,Akron,3.0,-38.0,-38.0,-40.21512495805763
2015,1,West Virginia,44.0,Georgia Southern,0.0,-38.0,-44.0,-40.64225220500845
2015,1,Northern Illinois,38.0,UNLV,30.0,-16.0,-8.0,-11.653620123816012
2015,1,Notre Dame,38.0,Texas,3.0,-9.0,-35.0,-25.876953125
2015,1,Florida,61.0,New Mexico State,13.0,-38.0,-48.0,-40.73317335978659
2015,1,Alabama,35.0,Wisconsin,17.0,-10.0,-18.0,-14.201775557534532
2015,1,Florida State,59.0,Texas State,16.0,-37.0,-43.0,-38.72944867304075
2015,1,Southern Mississippi,16.0,Mississippi State,34.0,13.0,18.0,6.579510401015137
2015,1,USC,55.0,Arkansas State,6.0,-27.0,-49.0,-36.04650436807451
2015,1,Marshall,41.0,Purdue,31.0,2.5,-10.0,-5.408806807534532
2015,1,Virginia Tech,24.0,Ohio State,42.0,14.0,18.0,17.352592414723745
2015,2,Western Kentucky,41.0,Louisiana Tech,38.0,-3.0,-3.0,-0.341796875
2015,2,Florida Atlantic,20.0,Miami,44.0,16.5,24.0,19.004936164723745
2015,2,Utah,24.0,Utah State,14.0,-11.0,-10.0,-2.623046875
2015,2,Florida State,34.0,South Florida,14.0,-29.0,-20.0,-23.50764083711237
2015,2,Michigan,35.0,Oregon State,7.0,-14.0,-28.0,-15.690729498816012
2015,2,Penn State,27.0,Buffalo,14.0,-16.5,-13.0,-14.393854498816012
2015,2,Connecticut,22.0,Army,17.0,-6.5,-5.0,-9.147820471584264
2015,2,UT San Antonio,3.0,Kansas State,30.0,22.5,27.0,23.720348809910114
2015,2,Wisconsin,58.0,Miami (OH),0.0,-33.0,-58.0,-42.92594812298891
2015,2,Maryland,27.0,Bowling Green,48.0,-10.0,21.0,8.0234375
2015,2,Louisville,31.0,Houston,34.0,-12.5,3.0,-1.669921875
2015,2,Syracuse,30.0,Wake Forest,17.0,-5.5,-13.0,-10.46875
2015,2,Clemson,41.0,Appalachian State,10.0,-21.0,-31.0,-10.973255872632024
2015,2,Colorado,48.0,UMass,14.0,-16.0,-34.0,-25.525390625
2015,2,Texas Tech,69.0,UTEP,20.0,-16.5,-49.0,-21.401204227504216
2015,2,Ohio State,38.0,Hawai'i,0.0,-38.0,-38.0,-39.40759360200144
2015,2,Ole Miss,73.0,Fresno State,21.0,-23.0,-52.0,-37.12065349493971
2015,2,Rutgers,34.0,Washington State,37.0,-5.5,3.0,-4.998046875
2015,2,Colorado State,20.0,Minnesota,23.0,5.0,3.0,1.5680398472582793
2015,2,Georgia Tech,65.0,Tulane,10.0,-26.0,-55.0,-37.696285470075956
2015,2,Virginia,27.0,Notre Dame,34.0,11.5,7.0,11.232386502051087
2015,2,Vanderbilt,14.0,Georgia,31.0,17.0,17.0,16.467471889033106
2015,2,Wyoming,29.0,Eastern Michigan,48.0,-11.0,19.0,6.578125
2015,2,Arkansas,12.0,Toledo,16.0,-21.0,4.0,-14.188776373816012
2015,2,Alabama,37.0,Middle Tennessee,10.0,-34.0,-27.0,-31.872138738160118
2015,2,Iowa State,17.0,Iowa,31.0,4.0,14.0,-1.1334150163608534
2015,2,California,35.0,San Diego State,7.0,-9.0,-28.0,-21.599377989344102
2015,2,Akron,7.0,Pittsburgh,24.0,11.5,17.0,12.961683259930936
2015,2,Tennessee,24.0,Oklahoma,31.0,3.0,7.0,4.546875
2015,2,Georgia Southern,43.0,Western Michigan,17.0,4.5,-26.0,4.13664800410218
2015,2,Texas A&M,56.0,Ball State,23.0,-26.0,-33.0,-29.831045984608153
2015,2,Nevada,20.0,Arizona,44.0,10.5,24.0,18.384446097258277
2015,2,Arkansas State,20.0,Missouri,27.0,13.0,7.0,9.864027009930936
2015,2,Florida,31.0,East Carolina,24.0,-13.0,-7.0,-10.14453125
2015,2,Ohio,21.0,Marshall,10.0,4.0,-11.0,10.512181526339633
2015,2,Kansas,23.0,Memphis,55.0,10.5,32.0,21.99591629965468
2015,2,South Carolina,22.0,Kentucky,26.0,-7.5,4.0,-5.566333181350542
2015,2,New Mexico State,32.0,Georgia State,34.0,-4.0,2.0,0.783203125
2015,2,Cincinnati,26.0,Temple,34.0,-6.5,8.0,-15.192451238160114
2015,2,Nebraska,48.0,South Alabama,9.0,-27.0,-39.0,-35.54888784776827
2015,2,Texas,42.0,Rice,28.0,-16.0,-14.0,-20.876199245264047
2015,2,USC,59.0,Idaho,9.0,-43.5,-50.0,-43.446867686924286
2015,2,Indiana,36.0,Florida International,22.0,-7.5,-14.0,-10.166015625
2015,2,New Mexico,21.0,Tulsa,40.0,-3.0,19.0,9.743679019861872
2015,2,Mississippi State,19.0,LSU,21.0,3.0,2.0,-3.5139914027417203
2015,2,BYU,35.0,Boise State,24.0,1.5,-11.0,-4.194566740069063
2015,2,Air Force,37.0,San José State,16.0,-7.0,-21.0,-15.240602611976122
2015,2,Stanford,31.0,UCF,7.0,-16.0,-24.0,-18.54619824881601
2015,2,UNLV,3.0,UCLA,37.0,28.0,34.0,33.82663523694037
2015,3,Boston College,0.0,Florida State,14.0,10.5,14.0,6.873792634930936
2015,3,Arizona State,34.0,New Mexico,10.0,-24.0,-24.0,-24.581200241712082
2015,3,Missouri,9.0,Connecticut,6.0,-24.0,-3.0,-12.244046090664323
2015,3,Texas A&M,44.0,Nevada,27.0,-25.0,-17.0,-20.914704439616585
2015,3,Army,14.0,Wake Forest,17.0,2.0,3.0,4.017578125
2015,3,Michigan State,35.0,Air Force,21.0,-27.5,-14.0,-20.578261851320228
2015,3,Maryland,35.0,South Florida,17.0,-7.5,-18.0,-14.501953125
2015,3,Michigan,28.0,UNLV,7.0,-34.0,-21.0,-25.12753534184832
2015,3,North Carolina,48.0,Illinois,14.0,-7.0,-34.0,-24.989484555166555
2015,3,Oklahoma,52.0,Tulsa,38.0,-33.0,-14.0,-35.048081750681206
2015,3,Minnesota,10.0,Kent State,7.0,-23.0,-3.0,-11.095394610792134
2015,3,Syracuse,30.0,Central Michigan,27.0,-6.0,-3.0,-4.604791998816011
2015,3,Duke,10.0,Northwestern,19.0,-2.5,9.0,5.19921875
2015,3,Oregon,61.0,Georgia State,28.0,-48.5,-33.0,-36.84840022936942
2015,3,North Texas,24.0,Rice,38.0,6.0,14.0,1.2698154047928107
2015,3,Bowling Green,41.0,Memphis,44.0,4.0,3.0,5.591406601360456
2015,3,Kansas State,39.0,Louisiana Tech,33.0,-11.0,-6.0,-7.98603991030468
2015,3,Eastern Michigan,17.0,Ball State,28.0,6.0,11.0,7.798532956673339
2015,3,UMass,23.0,Temple,25.0,9.0,2.0,14.774219218480601
2015,3,Notre Dame,30.0,Georgia Tech,22.0,-2.0,-8.0,-8.406468039774694
2015,3,LSU,45.0,Auburn,21.0,-6.5,-24.0,-0.53125
2015,3,Oklahoma State,69.0,UT San Antonio,14.0,-24.5,-55.0,-23.665244339480342
2015,3,Navy,45.0,East Carolina,21.0,-1.5,-24.0,-14.953125
2015,3,Ohio State,20.0,Northern Illinois,13.0,-31.5,-7.0,-17.180869339480342
2015,3,Wisconsin,28.0,Troy,3.0,-35.0,-25.0,-31.591453549224738
2015,3,Miami,36.0,Nebraska,33.0,-4.5,-3.0,-1.16015625
2015,3,Purdue,24.0,Virginia Tech,51.0,5.5,27.0,18.62617199212015
2015,3,Miami (OH),33.0,Cincinnati,37.0,19.0,4.0,28.081179956823068
2015,3,Indiana,38.0,Western Kentucky,35.0,-3.0,-3.0,-3.02734375
2015,3,Washington,31.0,Utah State,17.0,-3.5,-14.0,-7.037109375
2015,3,Georgia,52.0,South Carolina,20.0,-15.5,-32.0,-26.706954121448035
2015,3,Colorado State,24.0,Colorado,27.0,-1.0,3.0,-1.294921875
2015,3,Arkansas,24.0,Texas Tech,35.0,-10.5,11.0,-17.501953125
2015,3,Old Dominion,14.0,NC State,38.0,15.0,24.0,14.720028696567642
2015,3,Middle Tennessee,73.0,Charlotte,14.0,-19.5,-59.0,-15.629505872632024
2015,3,Texas State,50.0,Southern Mississippi,56.0,-2.0,6.0,-2.169637720207189
2015,3,Kentucky,9.0,Florida,14.0,4.5,5.0,8.433629708549667
2015,3,Texas,44.0,California,45.0,2.5,1.0,-2.6411474940800543
2015,3,Penn State,28.0,Rutgers,3.0,-7.0,-25.0,-7.0
2015,3,San Diego State,27.0,South Alabama,34.0,-15.5,7.0,-12.059193372632024
2015,3,Iowa,27.0,Pittsburgh,24.0,-3.0,-3.0,-1.6171875
2015,3,Oregon State,35.0,San José State,21.0,-8.0,-14.0,-11.630859375
2015,3,Toledo,30.0,Iowa State,23.0,-6.5,-7.0,-9.491510748816012
2015,3,New Mexico State,47.0,UTEP,50.0,4.0,3.0,3.0889936083732055
2015,3,USC,31.0,Stanford,41.0,-8.0,10.0,1.9017400674654685
2015,3,TCU,56.0,SMU,37.0,-38.0,-19.0,-25.056083319352542
2015,3,Washington State,31.0,Wyoming,14.0,-24.0,-17.0,-16.545367240528087
2015,3,Alabama,37.0,Ole Miss,43.0,-8.5,6.0,-3.986328125
2015,3,UCLA,24.0,BYU,23.0,-14.5,-1.0,-16.33526074881601
2015,3,Fresno State,24.0,Utah,45.0,15.5,21.0,14.346271434585619
2015,4,Memphis,53.0,Cincinnati,46.0,-4.5,-7.0,-3.1412286825345315
2015,4,Virginia,14.0,Boise State,56.0,4.0,42.0,28.04030875162247
2015,4,Oregon State,24.0,Stanford,42.0,16.5,18.0,16.597798327396404
2015,4,Michigan,31.0,BYU,0.0,-6.0,-31.0,-22.09765625
2015,4,Michigan State,30.0,Central Michigan,10.0,-28.5,-20.0,-23.720086096584275
2015,4,Connecticut,18.0,Navy,28.0,8.0,10.0,10.844070113342475
2015,4,Syracuse,24.0,LSU,34.0,24.0,10.0,14.698579694516555
2015,4,Duke,34.0,Georgia Tech,20.0,10.0,-14.0,11.079900674654683
2015,4,Rutgers,27.0,Kansas,14.0,-13.0,-13.0,-15.875
2015,4,Nebraska,36.0,Southern Mississippi,28.0,-24.5,-8.0,-14.959643720400283
2015,4,South Carolina,31.0,UCF,14.0,-12.5,-17.0,-15.28515625
2015,4,Purdue,28.0,Bowling Green,35.0,-1.5,7.0,2.955078125
2015,4,Wake Forest,24.0,Indiana,31.0,3.5,7.0,4.998153579447495
2015,4,Boston College,17.0,Northern Illinois,14.0,-4.5,-3.0,-2.365234375
2015,4,Louisiana Tech,27.0,Florida International,17.0,-14.0,-10.0,-22.222579121448035
2015,4,Baylor,70.0,Rice,17.0,-33.0,-53.0,-32.91996419198457
2015,4,Wyoming,28.0,New Mexico,38.0,2.5,10.0,5.300213526015141
2015,4,West Virginia,45.0,Maryland,6.0,-16.5,-39.0,-30.12724423342416
2015,4,Penn State,37.0,San Diego State,21.0,-12.0,-16.0,-18.665265805166555
2015,4,East Carolina,35.0,Virginia Tech,28.0,6.0,-7.0,-2.598117855138126
2015,4,Florida,28.0,Tennessee,27.0,-3.0,-1.0,-0.771484375
2015,4,Kent State,29.0,Marshall,36.0,11.0,7.0,12.024219218480601
2015,4,Western Kentucky,56.0,Miami (OH),14.0,-21.5,-42.0,-21.192374109608153
2015,4,Old Dominion,0.0,Appalachian State,49.0,7.0,49.0,11.040838174654683
2015,4,Ohio State,38.0,Western Michigan,12.0,-27.0,-26.0,-25.396569008969124
2015,4,Texas,27.0,Oklahoma State,30.0,5.0,3.0,1.832777009930937
2015,4,Notre Dame,62.0,UMass,27.0,-28.5,-35.0,-34.14214777030624
2015,4,Minnesota,27.0,Ohio,24.0,-13.0,-3.0,-16.454520819352535
2015,4,Iowa,62.0,North Texas,16.0,-26.5,-46.0,-36.68065535960815
2015,4,Alabama,34.0,Louisiana Monroe,0.0,-39.0,-34.0,-36.8638883780492
2015,4,Illinois,27.0,Middle Tennessee,25.0,-7.0,-2.0,-10.548828125
2015,4,Texas Tech,52.0,TCU,55.0,9.5,3.0,3.901136384930937
2015,4,Washington,24.0,California,30.0,2.0,6.0,-1.2991476527417207
2015,4,Eastern Michigan,36.0,Army,58.0,2.0,22.0,11.563249819833448
2015,4,UT San Antonio,31.0,Colorado State,33.0,9.5,2.0,13.444353916774833
2015,4,Toledo,37.0,Arkansas State,7.0,-10.0,-30.0,-20.97371341786764
2015,4,Charlotte,7.0,Florida Atlantic,17.0,9.5,10.0,8.25280558937843
2015,4,Ole Miss,27.0,Vanderbilt,16.0,-28.0,-11.0,-18.79776573105618
2015,4,Arkansas,21.0,Texas A&M,28.0,3.5,7.0,10.075248664723745
2015,4,Kentucky,21.0,Missouri,13.0,-2.5,-8.0,-0.142578125
2015,4,Auburn,9.0,Mississippi State,17.0,-3.5,8.0,3.953125
2015,4,Houston,59.0,Texas State,14.0,-16.5,-45.0,-34.20755374408006
2015,4,South Alabama,13.0,NC State,63.0,16.5,50.0,17.264808494171234
2015,4,Arizona,30.0,UCLA,56.0,4.5,26.0,5.095206146912963
2015,4,Northwestern,24.0,Ball State,19.0,-18.0,-5.0,-9.138517617896067
2015,4,Wisconsin,28.0,Hawai'i,0.0,-28.0,-28.0,-23.744954227504216
2015,4,Oregon,20.0,Utah,62.0,-14.0,42.0,-10.643854498816012
2015,4,Idaho,20.0,Georgia Southern,44.0,17.0,24.0,18.5104052660842
2015,4,Arizona State,14.0,USC,42.0,6.0,28.0,22.70468785136045
2015,4,San José State,49.0,Fresno State,23.0,-4.0,-26.0,-14.600390507879851
2015,5,Cincinnati,34.0,Miami,23.0,5.0,-11.0,0.3680753373273421
2015,5,Charlotte,3.0,Temple,37.0,23.5,34.0,24.834375234240298
2015,5,South Florida,17.0,Memphis,24.0,10.5,7.0,8.866725894861872
2015,5,BYU,30.0,Connecticut,13.0,-3.5,-17.0,-3.6171875
2015,5,Tulane,45.0,UCF,31.0,3.0,-14.0,-9.135615766626797
2015,5,Missouri,24.0,South Carolina,10.0,-3.5,-14.0,-10.794921875
2015,5,Maryland,0.0,Michigan,28.0,12.0,28.0,23.848686164723745
2015,5,Michigan State,24.0,Purdue,21.0,-24.5,-3.0,-10.347793101320221
2015,5,TCU,50.0,Texas,7.0,-18.5,-43.0,-22.435392617896067
2015,5,Oklahoma,44.0,West Virginia,24.0,-7.5,-20.0,-12.992649105138128
2015,5,Northwestern,27.0,Minnesota,0.0,-6.5,-27.0,-21.427734375
2015,5,Wisconsin,6.0,Iowa,10.0,-8.0,4.0,-2.447265625
2015,5,Tulsa,24.0,Houston,38.0,9.5,14.0,14.409233039723745
2015,5,Virginia Tech,13.0,Pittsburgh,17.0,-4.5,4.0,1.328125
2015,5,Iowa State,38.0,Kansas,13.0,-14.5,-25.0,-23.197865247632024
2015,5,Penn State,20.0,Army,14.0,7.5,-6.0,0.10738650205108946
2015,5,NC State,13.0,Louisville,20.0,-5.0,7.0,5.83203125
2015,5,Akron,12.0,Ohio,14.0,4.0,2.0,1.5091619424654685
2015,5,Ball State,10.0,Toledo,24.0,9.5,14.0,10.304581381153262
2015,5,Central Michigan,29.0,Northern Illinois,19.0,2.5,-10.0,-8.118317736517096
2015,5,Baylor,63.0,Texas Tech,35.0,-15.5,-28.0,-24.92435061908006
2015,5,Wake Forest,16.0,Florida State,24.0,18.0,8.0,11.785689186636706
2015,5,Buffalo,22.0,Bowling Green,28.0,6.5,6.0,5.193501452396405
2015,5,Duke,9.0,Boston College,7.0,-7.0,-2.0,-4.4406523702640435
2015,5,Indiana,27.0,Ohio State,34.0,17.5,7.0,17.74375152256195
2015,5,Navy,33.0,Air Force,11.0,-6.0,-22.0,-12.143854498816012
2015,5,Appalachian State,31.0,Wyoming,13.0,-17.5,-18.0,-13.912169097768254
2015,5,Kent State,20.0,Miami (OH),14.0,-10.5,-6.0,-7.9453125
2015,5,Marshall,27.0,Old Dominion,7.0,-18.0,-20.0,-26.047842859608153
2015,5,Rice,10.0,Western Kentucky,49.0,5.0,39.0,22.568753162244043
2015,5,Georgia Tech,31.0,North Carolina,38.0,-10.5,7.0,0.177734375
2015,5,Auburn,35.0,San José State,21.0,-20.5,-14.0,-15.841719746448035
2015,5,Oklahoma State,36.0,Kansas State,34.0,-3.5,-2.0,-1.16796875
2015,5,California,34.0,Washington State,28.0,-13.5,-6.0,-10.883412122632022
2015,5,SMU,23.0,East Carolina,49.0,6.5,26.0,15.32421875
2015,5,Illinois,14.0,Nebraska,13.0,7.5,-1.0,13.997976129102172
2015,5,Florida,38.0,Ole Miss,10.0,6.5,-28.0,6.611434829447493
2015,5,Troy,18.0,South Alabama,24.0,-3.0,6.0,2.65625
2015,5,Tennessee,20.0,Arkansas,24.0,-7.5,4.0,-6.810546875
2015,5,Middle Tennessee,13.0,Vanderbilt,17.0,-4.5,4.0,-2.33203125
2015,5,Nevada,17.0,UNLV,23.0,-11.5,6.0,-10.421198248816012
2015,5,Southern Mississippi,49.0,North Texas,14.0,-13.5,-35.0,-23.3125
2015,5,LSU,44.0,Eastern Michigan,22.0,-45.0,-22.0,-45.409706094573195
2015,5,Arkansas State,49.0,Idaho,35.0,-20.5,-14.0,-14.527866244080057
2015,5,Utah State,33.0,Colorado State,18.0,-7.0,-15.0,-5.764948248816011
2015,5,Louisiana Monroe,31.0,Georgia Southern,51.0,6.0,20.0,17.595667752051085
2015,5,UCLA,23.0,Arizona State,38.0,-13.0,15.0,1.28125
2015,5,Texas A&M,30.0,Mississippi State,17.0,-6.0,-13.0,-13.337890625
2015,5,UTEP,6.0,UT San Antonio,25.0,2.0,19.0,12.38671875
2015,5,New Mexico,38.0,New Mexico State,29.0,-14.0,-9.0,-13.06640625
2015,5,Boise State,55.0,Hawai'i,0.0,-23.5,-55.0,-33.219912038747275
2015,5,Stanford,55.0,Arizona,17.0,-14.0,-38.0,-27.10088574881601
2015,5,San Diego State,21.0,Fresno State,7.0,-9.5,-14.0,-11.53515625
2015,5,Colorado,24.0,Oregon,41.0,12.0,17.0,15.749609726360452
2015,6,Houston,49.0,SMU,28.0,-21.0,-21.0,-22.12003135605618
2015,6,USC,12.0,Washington,17.0,-17.0,5.0,-5.265470742896065
2015,6,Marshall,31.0,Southern Mississippi,10.0,-6.5,-21.0,-15.049761173040736
2015,6,Virginia Tech,28.0,NC State,13.0,-2.0,-15.0,-10.93359375
2015,6,Ohio State,49.0,Maryland,28.0,-28.5,-21.0,-22.495476721584275
2015,6,Florida International,52.0,UTEP,12.0,-13.0,-40.0,-33.423828125
2015,6,Western Michigan,41.0,Central Michigan,39.0,-5.0,-2.0,-1.0
2015,6,Ole Miss,52.0,New Mexico State,3.0,-43.0,-49.0,-42.965508205868105
2015,6,Temple,49.0,Tulane,10.0,-14.5,-39.0,-29.11846387381601
2015,6,Army,3.0,Duke,44.0,11.0,41.0,9.678906367120153
2015,6,Iowa,29.0,Illinois,20.0,-10.0,-9.0,-6.791015625
2015,6,Texas,24.0,Oklahoma,17.0,13.5,-7.0,-2.1148081428107837
2015,6,Western Kentucky,58.0,Middle Tennessee,28.0,-7.5,-30.0,-17.67495024171208
2015,6,Kansas,7.0,Baylor,66.0,38.0,59.0,28.476600215351905
2015,6,Penn State,29.0,Indiana,7.0,-8.0,-22.0,-16.25518262381601
2015,6,Pittsburgh,26.0,Virginia,19.0,-10.0,-7.0,-0.699679769537363
2015,6,Bowling Green,62.0,UMass,38.0,-13.5,-24.0,-16.72265625
2015,6,Ohio,34.0,Miami (OH),3.0,-17.5,-31.0,-32.55987012381601
2015,6,Florida Atlantic,26.0,Rice,27.0,-1.5,1.0,1.484126803756864
2015,6,Toledo,38.0,Kent State,7.0,-15.5,-31.0,-23.224455117896067
2015,6,Eastern Michigan,21.0,Akron,47.0,9.0,26.0,9.496235827396404
2015,6,Boston College,0.0,Wake Forest,3.0,-9.0,3.0,0.47645811830414175
2015,6,Clemson,43.0,Georgia Tech,24.0,-7.5,-19.0,-17.250603682534532
2015,6,Michigan,38.0,Northwestern,0.0,-10.0,-38.0,-3.1328125
2015,6,Purdue,13.0,Minnesota,41.0,2.5,28.0,17.749396317465468
2015,6,South Florida,45.0,Syracuse,24.0,-5.0,-21.0,-15.654296875
2015,6,Nebraska,21.0,Wisconsin,23.0,-1.0,2.0,0.775390625
2015,6,Northern Illinois,59.0,Ball State,41.0,-10.5,-18.0,-6.69050506679145
2015,6,Texas Tech,66.0,Iowa State,31.0,-11.5,-35.0,-26.720625996448035
2015,6,Georgia State,3.0,Appalachian State,37.0,18.0,34.0,25.990163629102174
2015,6,LSU,45.0,South Carolina,24.0,13.0,-21.0,-7.600852113017974
2015,6,Tennessee,38.0,Georgia,31.0,2.5,-7.0,-2.1236505575345315
2015,6,Notre Dame,41.0,Navy,24.0,-16.0,-17.0,-17.200340866712082
2015,6,UCF,13.0,Connecticut,40.0,-3.0,27.0,-1.4998579226035949
2015,6,Arizona,44.0,Oregon State,7.0,-12.5,-37.0,-27.08526074881601
2015,6,Mississippi State,45.0,Troy,17.0,-31.5,-28.0,-27.40472483474439
2015,6,Oregon,38.0,Washington State,45.0,-20.0,7.0,0.7584892511839891
2015,6,Tulsa,34.0,Louisiana Monroe,24.0,-7.0,-10.0,-10.548828125
2015,6,UT San Antonio,31.0,Louisiana Tech,34.0,11.5,3.0,7.312038980462631
2015,6,Colorado State,10.0,Boise State,41.0,12.0,31.0,22.18352300410217
2015,6,Nevada,35.0,New Mexico,17.0,-6.0,-18.0,-9.1953125
2015,6,West Virginia,26.0,Oklahoma State,33.0,-6.0,7.0,-9.328018295552507
2015,6,Alabama,27.0,Arkansas,14.0,-16.0,-13.0,-19.18487012381601
2015,6,Kansas State,45.0,TCU,52.0,7.0,7.0,7.941015976360455
2015,6,BYU,45.0,East Carolina,38.0,-8.5,-7.0,-11.021484375
2015,6,Missouri,3.0,Florida,21.0,3.5,18.0,11.171875
2015,6,Rutgers,24.0,Michigan State,31.0,17.0,7.0,9.559907819516555
2015,6,Florida State,29.0,Miami,24.0,-9.0,-5.0,-6.962890625
2015,6,Arizona State,48.0,Colorado,23.0,-12.5,-25.0,-22.009688496448035
2015,6,Utah,30.0,California,24.0,-7.0,-6.0,-8.5703125
2015,6,Air Force,31.0,Wyoming,17.0,-21.5,-14.0,-9.395130872632024
2015,6,Fresno State,14.0,Utah State,56.0,10.0,42.0,14.46764933937843
2015,6,Hawai'i,14.0,San Diego State,28.0,2.0,14.0,9.582173327396404
2015,7,South Alabama,31.0,Arkansas State,49.0,6.0,18.0,11.4236100852253
2015,7,Kentucky,27.0,Auburn,30.0,1.0,3.0,1.850355134930937
2015,7,North Texas,28.0,Western Kentucky,55.0,26.5,27.0,20.816939772237454
2015,7,Stanford,56.0,UCLA,35.0,-5.0,-21.0,-19.2734375
2015,7,BYU,38.0,Cincinnati,24.0,-7.0,-14.0,-13.394454121448032
2015,7,Tulane,7.0,Houston,42.0,16.0,35.0,32.416478401339624
2015,7,Utah State,52.0,Boise State,26.0,8.5,-26.0,-9.225532585276254
2015,7,Wisconsin,24.0,Purdue,7.0,-20.5,-17.0,-20.80258011789607
2015,7,Kansas,20.0,Texas Tech,30.0,27.0,10.0,16.559659623273408
2015,7,Middle Tennessee,42.0,Florida International,34.0,-7.0,-8.0,-8.232279797603596
2015,7,Connecticut,20.0,South Florida,28.0,-1.5,8.0,6.112677567465468
2015,7,Ohio,14.0,Western Michigan,49.0,-4.0,35.0,2.93359375
2015,7,Baylor,62.0,West Virginia,38.0,-18.0,-24.0,-16.501122116712082
2015,7,Florida State,41.0,Louisville,21.0,-9.0,-20.0,-14.912109375
2015,7,Memphis,37.0,Ole Miss,24.0,10.5,-13.0,-3.1898080256906303
2015,7,Northwestern,10.0,Iowa,40.0,2.5,30.0,2.6739702023964056
2015,7,Mississippi State,45.0,Louisiana Tech,20.0,-15.5,-25.0,-21.95687699289607
2015,7,East Carolina,30.0,Tulsa,17.0,-11.0,-13.0,-14.84765625
2015,7,Florida Atlantic,17.0,Marshall,33.0,6.5,16.0,8.249076789723748
2015,7,Toledo,63.0,Eastern Michigan,20.0,-28.0,-43.0,-32.38385748816012
2015,7,Georgia Tech,28.0,Pittsburgh,31.0,-3.0,3.0,3.306640625
2015,7,Central Michigan,51.0,Buffalo,14.0,-7.0,-37.0,-16.08984375
2015,7,Miami (OH),12.0,Northern Illinois,45.0,15.5,33.0,27.75898449212015
2015,7,Ball State,19.0,Georgia State,31.0,-16.5,12.0,-1.5891669988160109
2015,7,Bowling Green,59.0,Akron,10.0,-11.5,-49.0,-30.162054762699526
2015,7,Miami,30.0,Virginia Tech,20.0,-7.0,-10.0,-15.191774486976126
2015,7,UMass,10.0,Kent State,15.0,-5.0,5.0,-7.134765625
2015,7,Texas A&M,23.0,Alabama,41.0,3.0,18.0,12.21875
2015,7,Indiana,52.0,Rutgers,55.0,-6.5,3.0,-4.279296875
2015,7,Michigan,23.0,Michigan State,27.0,-7.0,4.0,-11.90145591267266
2015,7,Minnesota,25.0,Nebraska,48.0,1.5,23.0,-0.603515625
2015,7,Old Dominion,37.0,Charlotte,34.0,-9.5,-3.0,-4.666015625
2015,7,Virginia,44.0,Syracuse,38.0,-8.5,-6.0,-4.646659502593677
2015,7,Kansas State,0.0,Oklahoma,55.0,4.0,55.0,7.991230673577105
2015,7,Troy,16.0,Idaho,19.0,-12.5,3.0,-6.091796875
2015,7,Washington State,52.0,Oregon State,31.0,-8.0,-21.0,-5.2047899103046795
2015,7,South Carolina,19.0,Vanderbilt,10.0,-7.0,-9.0,-3.7095880575345315
2015,7,Wyoming,28.0,Nevada,21.0,7.0,-7.0,-1.0381746626726578
2015,7,Georgia Southern,56.0,New Mexico State,26.0,-26.0,-30.0,-32.879548189616585
2015,7,Southern Mississippi,32.0,UT San Antonio,10.0,-7.5,-22.0,-12.017578125
